qid,type,question,gold,prediction,em,f1,chain_complete,gap_type,repair_steps,gold_support_titles,naive_bm25_top5_titles,arag_read_titles,arag_search_found_titles,reader_full_titles,naive_support_title_recall,arag_read_support_title_recall,arag_search_found_support_title_recall,reader_full_support_title_recall,support_title_recall,naive_evidence_entity_coverage,arag_read_evidence_entity_coverage,arag_search_found_evidence_entity_coverage,reader_full_evidence_entity_coverage,evidence_entity_coverage
1f8a07d20bde11eba7f7acde48001122,compositional,Who is the father of the performer of song Still (Tim Mcgraw Song)?,Tug McGraw,Tug McGraw,1.0,1.0,False,missing_entities,A+_enhancement,still tim mcgraw song | tim mcgraw,caspar babypants | cleomenes ii | lars eliasson | still tim mcgraw song,tim mcgraw,alfonso de castilla y molina | barthold butenschøn sr | eystein glumra | hasanaga sadigov | joanna of aragon countess of foix | sancho alfonso 1st count of alburquerque | stephen v of hungary | still tim mcgraw song | william duke of jülichclevesberg,bernie bonvoisin | billy milano | caspar babypants | cleomenes ii | lars eliasson | obata toramori | still tim mcgraw song | tim mcgraw | yasuichi oshima | östen mäkitalo,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0
3bd5e3b00bda11eba7f7acde48001122,compositional,When did Augustus Henry Seward's mother die?,"June 21, 1865","June 21, 1865",1.0,1.0,True,complete,,augustus henry seward | frances adeline seward,augustus henry fox | augustus henry keane | augustus henry seward | h heisey | lord augustus hervey,frances adeline seward,augustus henry seward,augustus henry fox | augustus henry keane | augustus henry seward | etan boritzer | frances adeline seward | h heisey | lord augustus hervey | publius vitellius elder | theodred ii bishop of elmham | william h seward jr,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0
654d03c80bd911eba7f7acde48001122,compositional,Where was the place of death of the director of film The Great Jewel Robber?,Hollywood,England,0.0,0.0,True,complete,,great jewel robber | peter godfrey director,great jewel robber | time place and girl 1946 film,peter godfrey director,brian kennedy gallery director | california winter | david salle | gigolos | going hollywood | great jewel robber | hes cockeyed wonder | l ron hubbard | luc besson | magdalene of jülichclevesberg | peter godfrey director | place of birth | william keighley,brian kennedy gallery director | dana blankstein | great jewel robber | ian barry director | jesse e hobson | olav aaraas | peter godfrey director | peter levin | s n mathur | time place and girl 1946 film,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
a07044500bda11eba7f7acde48001122,compositional,Where was the place of burial of Michael Wayne's father?,California,Not specified,0.0,0.0,True,complete,B_repair,john wayne | michael wayne,emperor daigo | john wayne | michael belcher | michael w ryan | michael wayne,john wayne | william rockhill nelson,aga khan iv | erdmann august hereditary prince of brandenburgbayreuth | fine dead girls | frederick margrave of brandenburgbayreuth | george frederick charles margrave of brandenburgbayreuth | house by cemetery | house by cemetery ep | john wayne | louis v landgrave of hessedarmstadt | owain glyndŵr | sarre anglosaxon cemetery | william rockhill nelson,emperor daigo | john wayne | michael belcher | michael carvin | michael clark sportsman | michael w ryan | michael wayne | michael wayne mcgray | mike daniels american football | wayne lamb,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
17cf260e097811ebbdb0ac1f6bf848b6,comparison,"Are both villages, Chausy, Bryansk Oblast and Lyapunovo, located in the same country?",yes,yes,1.0,1.0,True,complete,A+_enhancement,chausy bryansk oblast | lyapunovo,chausy bryansk oblast | coat of arms of bryansk oblast | yershichsky district | zlynka,,,chausy bryansk oblast | coat of arms of bryansk oblast | dobrun | list of rural localities in bryansk oblast | lyapunovo | novozybkov | pogar russia | yershichsky district | zhiryatino bryansk oblast | zlynka,0.5,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5
060505ae089211ebbd73ac1f6bf848b6,bridge_comparison,Are the directors of both films The Snake Brothers and Kooky from the same country?,yes,yes,1.0,1.0,True,complete,,jan prušinovský | jan svěrák | kooky | snake brothers,i want your love film | kooky | yojimbo,,brian kennedy gallery director | jan prušinovský | luc besson,barry fry curler | i want your love film | jan prušinovský | jan svěrák | kooky | lucie žáčková | lynn crandall | matt corboy | snake brothers | yojimbo,0.25,0.0,0.25,1.0,1.0,0.5,0.0,0.5,0.8333333333333334,0.8333333333333334
1ef146ac087111ebbd63ac1f6bf848b6,bridge_comparison,Do both The Paris Waltz and Gibraltar (1964 Film) films have the directors from the same country?,yes,yes,1.0,1.0,True,complete,,gibraltar 1964 film | marcel achard | paris waltz | pierre gaspardhuit,charles k gifford | gibraltar 1964 film | paris waltz,gibraltar 1964 film,brian kennedy gallery director | luc besson,assassination 1964 film | charles k gifford | dark purpose | diary of bachelor | gibraltar 1964 film | ishaara 1964 film | marcel achard | paris waltz | pierre gaspardhuit | romeo and juliet 1964 film,0.5,0.25,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
0a9f880a0bda11eba7f7acde48001122,compositional,Who is the spouse of the director of film The Dressmaker From Paris?,Jean Harlow,Jean Harlow,1.0,1.0,False,missing_entities,A+_enhancement,dressmaker from paris | paul bern,dressmaker 1988 film | dressmaker from paris | mehdi abrishamchi,dressmaker from paris | paul bern | philip basset,brian kennedy gallery director | dressmaker from paris | edward buzzell | elizabeth berkeley countess berkeley | elizabeth of kuyavia | gertrude of bavaria | joanna of aragon countess of foix | john william duke of jülichclevesberg | judith of flanders | luc besson | mehdi abrishamchi | paul bern | princess caroline of hessedarmstadt | sophie charlotte of württemberg,adelaide heilbron | dressmaker 1988 film | dressmaker from paris | gertrude of bavaria | maria teresa grand duchess of luxembourg | marielouise coidavid | mehdi abrishamchi | paul bern | princess auguste of bavaria 1875–1964 | sophia magdalena of denmark,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
0eda53600bde11eba7f7acde48001122,compositional,What nationality is the director of film On The Trail Of Igor Rizzi?,French,Canadian,0.0,0.0,False,missing_entities,A+_enhancement,noël mitrani | on trail of igor rizzi,on trail of igor rizzi,,brian kennedy gallery director | luc besson | on trail of igor rizzi,ian barry director | noël mitrani | on trail of igor rizzi | trail of hate | trail of hate 1922 film | trail of law | trail of lonesome pine | trail of lonesome pine 1923 film | trail of octopus | trail of time,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
9766cddc0bdc11eba7f7acde48001122,compositional,Where did the composer of film The Merry Monahans die?,Studio City,Studio City,1.0,1.0,True,complete,B_repair,hans j salter | merry monahans,merry monahans | tarcisio fusco | walter ulfig,hans j salter | merry monahans,alonso mudarra | dance of death disambiguation | faces of death vi | hans j salter | merry monahans | walter robinson composer,abe meyer | alonso mudarra | amedeo escobar | bert grund | hans j salter | henri verdun | merry monahans | tarcisio fusco | thomas morse | walter ulfig,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
9900c8200bda11eba7f7acde48001122,compositional,"Where did the director of film Baree, Son Of Kazan (1918 Film) die?","Santa Barbara, California","Santa Barbara, California",1.0,1.0,False,missing_entities,A+_enhancement,baree son of kazan 1918 film | david smith director,baree son of kazan 1918 film | david smith director | where was i,baree son of kazan 1918 film | gentle art of burglary,alfonso de castilla y molina | ansur fernández | baree son of kazan | baree son of kazan 1918 film | baree son of kazan 1925 film | brian kennedy gallery director | david lynch | faces of death vi | four eyed monsters | gentle art of burglary | hector de castro | hubert sauper | león klimovsky | luc besson | sancho alfonso 1st count of alburquerque | secret enemies | send for paul temple | tallgrass film festival,baree son of kazan | baree son of kazan 1918 film | baree son of kazan 1925 film | battle of kazan | david smith director | kazan novel | motherland disambiguation | möxämmädämin of kazan | where was i,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
8ba66b4c0bdc11eba7f7acde48001122,compositional,What is the date of death of the director of film Det Kunne Vært Deg?,14 July 2008,24 June 1976,0.0,0.0,True,complete,,det kunne vært deg | henki kolstad,det kunne vært deg | theodred ii bishop of elmham | thomas scott diver,kåre bergstrøm,brian kennedy gallery director | luc besson,bill smith footballer born 1897 | det kunne vært deg | etan boritzer | harry wainwright footballer | henki kolstad | ian barry director | kåre bergstrøm | peter levin | theodred ii bishop of elmham | thomas scott diver,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0
302aa8f9087811ebbd67ac1f6bf848b6,comparison,"Which film was released more recently, Bhanwarey or Harlem Nights?",Bhanwarey,Bhanwarey,1.0,1.0,True,complete,,bhanwarey | harlem nights,bhanwarey | coney island baby film | harlem nights | on shoulders of giants film,,bhanwarey | harlem nights,battle in outer space | bhanwarey | coney island baby film | harlem nights | invasion of neptune men | lloyd film | on shoulders of giants film | rakka film | ronaldo film | wonderful world of captain kuhio,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
c8d8cca208b511ebbd88ac1f6bf848b6,comparison,"Are both movies, A Thousand Stars Aglitter and Wild (2016 Film), from the same country?",yes,yes,1.0,1.0,True,complete,,thousand stars aglitter | wild 2016 film,konjiki no gash bell movie 2 attack of mechavulcan | north star 2016 film | thousand stars aglitter | wild 2016 film,thousand stars aglitter | wild 2016 film,thousand stars aglitter,autohead | bombay dreams film | california winter | cayuco film | kind of america | konjiki no gash bell movie 2 attack of mechavulcan | north star 2016 film | shima film | thousand stars aglitter | wild 2016 film,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5
299505620baf11ebab90acde48001122,inference,Who is Magdalene Of Jülich-Cleves-Berg's father-in-law?,"Wolfgang, Count Palatine of Zweibrücken",Wolfgang of Zweibrücken,0.0,0.75,False,missing_entities,A+_enhancement,john i count palatine of zweibrücken | magdalene of jülichclevesberg,magdalene of jülichclevesberg | william duke of jülichclevesberg,,adolf duke of jülichberg | eystein glumra | john fitzalan 2nd baron arundel | john i count of soissons | john i count palatine of zweibrücken | john milton georgia politician | magdalene of jülichclevesberg | maria of austria duchess of jülichclevesberg | maria of jülichberg | robert duke of bar | sibylle of cleves | stephen v of hungary | william duke of jülichclevesberg,duke johann wilhelm of saxealtenburg | john i count palatine of zweibrücken | john william duke of jülichclevesberg | karl friedrich of jülichclevesberg | magdalene of jülichclevesberg | maria of austria duchess of jülichclevesberg | marie eleonore of cleves | sibylle of cleves | sibylle of jülichclevesberg | william duke of jülichclevesberg,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
abc68a180bd911eba7f7acde48001122,compositional,When did Lord Patrick Crichton-Stuart's father die?,22 January 1794,22 January 1794,1.0,1.0,True,complete,A+_enhancement,john stuart lord mount stuart | lord patrick crichtonstuart,etan boritzer | lord patrick crichtonstuart,john stuart lord mount stuart,barthold butenschøn sr | dance of death disambiguation | eystein glumra | faces of death vi | john stuart lord mount stuart | lord patrick crichtonstuart | stephen v of hungary,albert thompson footballer born 1912 | bill smith footballer born 1897 | etan boritzer | harry wainwright footballer | james stuart 2nd earl of bute | john stuart lord mount stuart | lord james beauclerk | lord patrick crichtonstuart | theodred ii bishop of elmham | thomas scott diver,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
fe1ac99c0bdd11eba7f7acde48001122,compositional,Where did the director of film What Rats Won'T Do die?,Somerset,"Stoke St Gregory, Somerset",0.0,0.4,False,missing_entities,A+_enhancement,alastair reid director | what rats wont do,ben fransham | dana blankstein | ian barry director | olav aaraas | what rats wont do,alastair reid director,alastair reid director | brian kennedy gallery director | gustaf molander | luc besson | marcel varnel | martin scorsese,alastair reid director | ben fransham | brian kennedy gallery director | dana blankstein | ian barry director | jesse e hobson | olav aaraas | peter levin | s n mathur | what rats wont do,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
9b9e6cc40bdd11eba7f7acde48001122,compositional,Where did the founder of Versus (Versace) die?,Miami Beach,Miami Beach,1.0,1.0,True,complete,,gianni versace | versus versace,john de margheriti | tim league | versus versace,,,clive holmes | cyrus massoumi | gianni versace | hugh mcgary jr | john de margheriti | sky dayton | sue fennessy | tim league | tsuruichi hayashi | versus versace,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0
6c2ea34c0bdc11eba7f7acde48001122,compositional,What is the place of birth of the director of film The Finger Points?,New York,"New York, New York",0.0,0.6667,True,complete,,finger points | john francis dillon director,brian kennedy gallery director | dana blankstein | finger points | olav aaraas,john francis dillon director | millard webb,brian kennedy gallery director | finger points | luc besson | place of birth,brian kennedy gallery director | d points | dana blankstein | finger points | ian barry director | jesse e hobson | john francis dillon director | olav aaraas | peter levin | s n mathur,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
9f00dfe2089411ebbd75ac1f6bf848b6,comparison,"Who was born later, Paolo Marcellini or Dean Evans?",Dean Evans,Dean Evans,1.0,1.0,False,short_chain,,dean evans | paolo marcellini,dean evans | dean evans field hockey | h dean evans | nancy jane dean | paolo marcellini,dean evans | paolo marcellini,dean evans | dean evans field hockey | h dean evans | paolo marcellini,alexander fuks | catherine i of russia | dean evans | dean evans field hockey | h dean evans | jacob knaani | judah even shemuel | nancy jane dean | paolo marcellini | w augustus barratt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179f51c60bde11eba7f7acde48001122,compositional,"What is the date of death of Andrew, Duke Of Slavonia's father?",6 August 1272,6 August 1272,1.0,1.0,False,missing_entities,A+_enhancement,andrew duke of slavonia | stephen v of hungary,andrew duke of calabria | andrew duke of slavonia | theodred ii bishop of elmham,stephen v of hungary,andrew duke of slavonia | stephen v of hungary,albert thompson footballer born 1912 | andrew duke of calabria | andrew duke of slavonia | bill smith footballer born 1897 | catherine of bosnia baness of slavonia | etan boritzer | harry wainwright footballer | stephen v of hungary | theodred ii bishop of elmham | thomas scott diver,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
6c9b4c03086911ebbd5eac1f6bf848b6,comparison,Did Dwight Harwood and Velvet (Singer) have the same nationality?,no,no,1.0,1.0,True,complete,A+_enhancement,dwight harwood | velvet singer,alison statton | dwight harwood | richard finch quaker | velvet singer,dwight harwood | velvet singer,david lynch | dwight harwood | jiří weiss | madison rayne | mildred griffiths | velvet singer,alison statton | charles e harwood | dwight harwood | h m harwood | madison rayne | paddy sowden | richard finch quaker | velvet singer,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6
c289098a0bdc11eba7f7acde48001122,compositional,What is the place of birth of the director of film My Country'S Wings?,Valparaíso,"Valparaíso, Chile",0.0,0.6667,True,complete,,carlos f borcosque | my countrys wings,my country film | my country my country | my countrys wings,carlos f borcosque | my countrys wings,brian kennedy gallery director | luc besson | place of birth,brian kennedy gallery director | carlos f borcosque | ian barry director | jesse e hobson | les douglas | my country film | my country my country | my countrys wings | olav aaraas | peter levin,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0
e811fd74088511ebbd6dac1f6bf848b6,comparison,"Who died later, Claude Bramall Burgess or Karl Neukirch?",Claude Bramall Burgess,Claude Bramall Burgess,1.0,1.0,True,complete,,claude bramall burgess | karl neukirch,carl lange actor | claude bramall burgess | john burgess host,,claude bramall burgess | karl neukirch,carl friedrich echtermeier | carl heissler | carl lange actor | charles beck | charles l matthies | christian charles josias von bunsen | claude bramall burgess | john burgess host | karl neukirch | károly lotz,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0
2c0ce6960bde11eba7f7acde48001122,compositional,Where did Princess Margarita Of Greece And Denmark's mother die?,Buckingham Palace,London,0.0,0.0,False,missing_entities,A+_enhancement,princess alice of battenberg | princess margarita of greece and denmark,philipp prince of hohenlohelangenburg | princess alice of battenberg | princess margarita of baden | princess margarita of greece and denmark,mary of burgundy duchess of cleves | princess alice of battenberg,dance of death disambiguation | faces of death vi | francis buxton | night at museum secret of tomb | princess alice of battenberg | princess margarita of greece and denmark | princess theodora of greece and denmark 1906–1969,philipp prince of hohenlohelangenburg | princess alice of battenberg | princess anastasia of greece and denmark | princess elizabeth of greece and denmark | princess eugénie of greece and denmark | princess irene duchess of aosta | princess irene of greece and denmark | princess margarita of baden | princess margarita of greece and denmark | princess theodora of greece and denmark 1906–1969,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
dcbfa8e208c411ebbd8eac1f6bf848b6,bridge_comparison,"Which film has the director who was born later, Chithiram Pesuthadi 2 or Five Million Look For An Heir?",Chithiram Pesuthadi 2,Yet the KG triple says,0.0,0.0,False,missing_entities,A+_enhancement,carl boese | chithiram pesuthadi 2 | five million look for heir | rajan madhav,ben palmer | chithiram pesuthadi 2 | five million look for heir | hassan zee,,brian kennedy gallery director | chithiram pesuthadi 2 | five million look for heir | luc besson | place of birth | rajan madhav,ben palmer | carl boese | catherine i of russia | chithiram pesuthadi 2 | edward yates | five million look for heir | hassan zee | rajan madhav | rumbi katedza | w augustus barratt,0.5,0.0,0.75,1.0,1.0,0.6666666666666666,0.0,0.8333333333333334,1.0,1.0
c4dfdd5608aa11ebbd80ac1f6bf848b6,bridge_comparison,"Which film has the director who was born later, The Voice Of My City or The Rental?",The Rental,The Rental,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,dave franco | rental | tulio demicheli | voice of my city,cory doran | singer of my city | voice of action | voice of my city,tulio demicheli,brian kennedy gallery director | luc besson | place of birth | tulio demicheli,cory doran | dave franco | hitoshi takagi | kelly metzger | rental | singer of my city | tulio demicheli | voice of action | voice of my city | w augustus barratt,0.25,0.25,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0
2607ff70096211ebbdafac1f6bf848b6,comparison,"Which film came out first, Time Lock or Blood On Wolf Mountain?",Blood On Wolf Mountain,Blood On Wolf Mountain,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,blood on wolf mountain | time lock,blood in sand | blood on wolf mountain | time lock | wolf mount,,blood on wolf mountain | crossroads 1937 film | fei mu | spring in small town | time lock | zhu shilin,blood in sand | blood on bricks | blood on dance floor | blood on fields disambiguation | blood on wolf mountain | crossroads 1937 film | final kiss | time lock | wolf mount | wolf mountain st francois county missouri,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
88d74da00bdc11eba7f7acde48001122,compositional,"Where was the father of Frederik, Crown Prince Of Denmark born?",Talence,Talence,1.0,1.0,False,missing_entities,A+_enhancement,frederik crown prince of denmark | henrik prince consort of denmark,frederik crown prince of denmark | john dalgleish donaldson | mary crown princess of denmark | obata toramori,,francesco vimercato | henrik prince consort of denmark | isabella of france disambiguation | marie louise duchess of parma | war of buttons 1962 film,birbhadra shah | francis of denmark | frederik crown prince of denmark | henrik prince consort of denmark | johan peter koch | john dalgleish donaldson | mary crown princess of denmark | obata toramori | princess carolinemathilde of denmark | sima yu,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
73def83e0bdd11eba7f7acde48001122,compositional,Where was the place of death of the director of film The Pipes?,Přerov,Přerov,1.0,1.0,True,complete,,pipes | vojtěch jasný,brian kennedy gallery director | dana blankstein | olav aaraas | time place and girl 1946 film,vojtěch jasný,dance of death disambiguation | david lynch | faces of death vi | león klimovsky | luc besson | martin scorsese | tallgrass film festival | vojtěch jasný,brian kennedy gallery director | dana blankstein | ian barry director | jesse e hobson | olav aaraas | peter levin | pipes | s n mathur | time place and girl 1946 film | vojtěch jasný,0.0,0.5,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0
eb63d1060bae11ebab90acde48001122,inference,Who is the father-in-law of Marcus Vinicius (Consul 30)?,Germanicus,Germanicus,1.0,1.0,True,complete,,julia livilla | marcus vinicius consul 30,james armour master mason | marcos meloni | marcus vinicius consul 30 | peter burroughs,julia livilla,julia livilla | marcos meloni | marcus vinicius consul 30,barthold butenschøn sr | james armour master mason | john adams merchant | john vernou bouvier iii | julia livilla | ludwig von westphalen | marcos meloni | marcus vinicius consul 30 | ogawa mataji | peter burroughs,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
853ce3e308eb11ebbda7ac1f6bf848b6,comparison,"Who lived longer, James A. Ryder or Arthur Kellam Tylee?",Arthur Kellam Tylee,Arthur Kellam Tylee,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,arthur kellam tylee | james ryder,arthur henrique ricciardi oyama | arthur kellam tylee | james ryder randall,arthur kellam tylee | james ryder,arthur kellam tylee | james ryder,arthur cunha | arthur henrique ricciardi oyama | arthur kellam tylee | arthur lesueur | arthur sherburne hardy | artur văitoianu | claire alexander | james ryder | james ryder randall | matthew arther,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
6c42e8d40baf11ebab90acde48001122,inference,Who is Claire Annabel Caroline Grant Duff's paternal grandfather?,James Grant Duff,James Grant Duff,1.0,1.0,True,complete,,claire annabel caroline grant duff | m e grant duff,claire annabel caroline grant duff,claire annabel caroline grant duff | m e grant duff,claire alexander | claire annabel caroline grant duff | claire denis | m e grant duff | vendredi soir,abd almuttalib | arthur grant duff | claire annabel caroline grant duff | evelyn grant duff | fred le deux | henry krause | james grant duff | kaya alp | lyon cohen | m e grant duff,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
783b1724087611ebbd67ac1f6bf848b6,bridge_comparison,"Which film has the director born later, Night And Dawn or Arena Of Fear?",Night And Dawn,Night And Dawn,1.0,1.0,False,missing_entities,A+_enhancement,arena of fear | arthur maria rabenalt | josé maría forqué | night and dawn,arena of fear | arthur maria rabenalt | night and dawn,,arena of fear | arthur maria rabenalt | josé maría forqué | night and dawn | place of birth,arena of fear | arthur maria rabenalt | claude weisz | fred roy krug | jacques décombe | josé maría forqué | night and dawn | sepideh farsi | w augustus barratt | yolonda ross,0.75,0.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,1.0,1.0
25b06fd408c311ebbd8dac1f6bf848b6,bridge_comparison,"Which film whose director was born first, Apartment Zero or The House By The Cemetery?",The House By The Cemetery,Apartment Zero,0.0,0.0,False,missing_entities,A+_enhancement | B_repair,apartment zero | house by cemetery | lucio fulci | martin donovan screenwriter,apartment zero | house by cemetery | house by cemetery ep,,,ania pieroni | apartment zero | hartley lobban | henry moore cricketer | house by cemetery | house by cemetery ep | john mcmahon surrey and somerset cricketer | lucio fulci | martin donovan screenwriter | wale adebanwi,0.5,0.0,0.0,1.0,1.0,0.5714285714285714,0.0,0.0,0.8571428571428571,0.8571428571428571
c5e999c208b811ebbd88ac1f6bf848b6,bridge_comparison,"Which film has the director who died first, The Cantabrians or Week-End In Havana?",Week-End In Havana,Week-End In Havana,1.0,1.0,True,complete,A+_enhancement,cantabrians | paul naschy | walter lang | weekend in havana,ben palmer | enrique caravia montenegro | paul naschy | weekend in havana | weekend marriage,,cantabrians | dance of death disambiguation | faces of death vi | weekend in havana,armando menocal | ben palmer | cantabrians | enrique caravia montenegro | paul naschy | walter lang | weekend 1935 film | weekend at dunkirk | weekend in havana | weekend marriage,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.8333333333333334,0.8333333333333334
05c81d7a0bde11eba7f7acde48001122,compositional,What is the place of birth of the director of film Claustrophobia (2003 Film)?,Danvers,"Danvers, Massachusetts, U.S",0.0,0.5,True,complete,,claustrophobia 2003 film | mark tapio kines,brian kennedy gallery director | claustrophobia 2003 film | dana blankstein | olav aaraas,mark tapio kines,brian kennedy gallery director | luc besson | mark tapio kines | place of birth,brian kennedy gallery director | claustrophobia 2003 film | dana blankstein | ian barry director | jason moore director | jesse e hobson | mark tapio kines | olav aaraas | peter levin | s n mathur,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
9bdf51ee0bdd11eba7f7acde48001122,compositional,Where was the father of Daniel Carasso born?,Salonica,Ottoman Salonica,0.0,0.6667,False,short_chain,,daniel carasso | isaac carasso,anacyndaraxes | cleomenes ii | daniel carasso | isaac carasso | obata toramori,isaac carasso,barthold butenschøn sr | daniel carasso | eystein glumra | hasanaga sadigov | isaac carasso | stephen v of hungary,anacyndaraxes | arthur beauchamp | cleomenes ii | daniel carasso | eystein glumra | inoue masaru bureaucrat | isaac carasso | john templeton botanist | obata toramori | takayama tomoteru,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
883fd545095a11ebbdaeac1f6bf848b6,comparison,"Which film was released more recently, Drugstore Cowboy or When The Sea Rises?",When The Sea Rises,2004,0.0,0.0,False,missing_entities,A+_enhancement | B_repair,drugstore cowboy | when sea rises,cowboy disambiguation | drugstore cowboy | where or when film | wonderful world of captain kuhio,,drugstore cowboy | when sea rises,berlin sonnenallee station | by sea | coney island baby film | cowboy disambiguation | drugstore cowboy | sea | sea in culture | when sea rises | where or when film | wonderful world of captain kuhio,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0
01eaac71085c11ebbd5cac1f6bf848b6,bridge_comparison,"Which film has the director who was born later, The Ghosts Of Berkeley Square or Hello Caesar!?",The Ghosts Of Berkeley Square,The Ghosts Of Berkeley Square,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,ghosts of berkeley square | hello caesar | reinhold schünzel | vernon sewell,ghosts of berkeley square | reinhold schünzel | vernon sewell,dean parisot,brian kennedy gallery director | dean parisot | ghosts of berkeley square | luc besson | place of birth | vernon sewell,ghosts of berkeley square | ghosts of edendale | ghosts of hanley house | ghosts of yesterday | hello caesar | karen abbott | reinhold schünzel | stuart neville | vernon sewell | w augustus barratt,0.75,0.0,0.5,1.0,1.0,0.8333333333333334,0.0,0.5,1.0,1.0
44a138ee0bdc11eba7f7acde48001122,compositional,Where did Chit Mi Of Prome's husband die?,Pyay,Prome,0.0,0.0,False,missing_entities,A+_enhancement,bayin htwe | chit mi of prome,chit mi of prome | mingyi swa of prome | thihathu of prome,bayin htwe,bayin htwe | chit mi of prome | edwin l marin | magdalene of jülichclevesberg | rostislav i of kiev | shwe zin gon,bayin htwe | chit mi of prome | min maha of prome | mingyi swa of prome | myat hpone pyo | saw myat lay | saw shwe khet | shwe zin gon | thado minsaw of prome | thihathu of prome,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
9fdb190608d411ebbd96ac1f6bf848b6,comparison,"Who is younger, Sven-Ole Thorsen or Kostia Vlastos?",Sven-Ole Thorsen,Sven-Ole Thorsen,1.0,1.0,True,complete,,kostia vlastos | svenole thorsen,kostia vlastos | ole øisang | svenole thorsen,kostia vlastos | svenole thorsen,place of birth,anton shunto | dmitri varfolomeyev footballer born 1978 | kostia vlastos | markus weissenberger | miloš zličić | ole øisang | roman smishko | sven ole fagernæs | svenole thorsen | vadim vlasov,1.0,1.0,0.0,1.0,1.0,0.75,0.75,0.0,0.75,0.75
2a1d94ce08b511ebbd88ac1f6bf848b6,bridge_comparison,"Which film has the director who died earlier, To See Or Not To See or Prince (1969 Film)?",To See Or Not To See,To See Or Not To See,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,břetislav pojar | lekh tandon | prince 1969 film | to see or not to see,břetislav pojar | to see or not to see,břetislav pojar | lekh tandon | prince 1969 film | to see or not to see,brian kennedy gallery director | břetislav pojar | luc besson | to see or not to see,2008 primaries | břetislav pojar | courgevaux | cressier fribourg | lekh tandon | prince 1969 film | see | to see or not to see | zeller see | zman,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0
