dataset,qid,type,em,f1,risk_score,graph_audit_score,risk_bin,audit_state,gap_type,answer_selected,answer_not_selected,chain_incomplete,residual_graph_gap,unrepaired_incomplete
hotpot,5a900b575542995b44242099,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8511185542992a431d1aca,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8319b255429940e5e1a960,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab6f0c25542995eadef00ea,comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5adcf3e35542994ed6169c3a,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5addffff5542992200553bdd,bridge,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ab3c270554299233954ff9e,bridge,0.0,0.6667,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ade5a645542997c77adee0d,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adea61155429939a52fe922,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ade1eda55429975fa854e71,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab9cfe655429970cfb8ebaf,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a7c6ed3554299683c1c6306,bridge,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ae1cb04554299234fd042fd,bridge,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ab25004554299722f9b4cd7,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae765185542995703ce8c0f,bridge,0.0,0.0,4,2,4+,unrepaired_incomplete,complete,False,True,True,False,True
hotpot,5a7145d55542994082a3e73c,comparison,0.0,0.8,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a82817555429954d2e2eb5a,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8340fd55429954d2e2ec6b,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8460d5554299123d8c2229,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ab207f65542993be8fa98b8,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ae4ad3155429913cc2044cb,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8534305542997b5ce3ffc4,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a80b9e85542992bc0c4a7ed,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae2120e5542997283cd23ad,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab97d0a5542996be202051e,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7385c45542992d56e7e359,comparison,0.0,0.8,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5aba74ad55429955dce3ee35,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a76fda05542994aec3b71b0,comparison,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ae234385542992decbdcc59,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a821c95554299676cceb219,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ab29956554299194fa9342d,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a74fd6d5542993748c8977d,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8a265b5542992d82986ecc,comparison,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5adbe0df554299438c868cc0,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7345ed5542992359bc32ce,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a88651b55429938390d3f45,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8c90db554299653c1aa0bf,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8b91d25542995d1e6f13fc,comparison,0.0,0.8,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a8762205542996e4f3087b8,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a81b92a5542995ce29dcc52,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae4d7fc5542990ba0bbb16f,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5adf37955542993a75d2642e,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5adfb790554299603e418389,comparison,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5abc7d6d5542993a06baf8f3,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae2d59755429928c42394ec,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a8637415542994775f60724,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a81d0515542990a1d231ed4,bridge,0.0,0.4444,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a78c69e55429974737f787c,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a711ef85542994082a3e5ac,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8008b95542992097ad2fcf,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ade949b5542997c77adee63,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a82626655429966c78a6a08,comparison,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac23f98554299636651994b,bridge,0.0,0.5,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab4eecb55429942dd415faa,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab2c418554299545a2cfa67,bridge,0.0,0.2857,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8639545542991e771815c7,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ab804065542990e739ec7e0,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae4758b5542995dadf24342,comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a7b73ad5542997c3ec9718c,bridge,0.0,0.0,4,2,4+,unrepaired_incomplete,complete,False,True,True,False,True
hotpot,5ac29f58554299657fa28fe4,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a8d93bf554299068b959d46,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8dad37554299068b959d94,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ac0d1555542997d64295a5d,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab7b0575542992aa3b8c83d,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac3e22d5542997ea680c976,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab2b61d5542991669774065,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7bbcd65542997c3ec97268,comparison,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8510a25542994c784ddaf0,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ac13f425542991316484a96,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a73672b5542991f29ee2de7,bridge,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a7313865542994cef4bc442,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8e068b5542995085b37384,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae1d4e75542997f29b3c143,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a7c290c5542990527d55468,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae164cf5542997b2ef7d1cd,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae4957155429970de88d9bc,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a774e9c55429972597f14f3,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab88c075542991b5579efbe,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae201465542997f29b3c1f7,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8b3e985542995d1e6f131c,bridge,0.0,0.25,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a84abaf5542997b5ce3ff06,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7481d755429974ef308c12,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a851cc85542997b5ce3ffa3,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a7c17c95542990527d5544d,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac439005542995c82c4acf9,bridge,0.0,0.6667,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5adcecbd5542992c1e3a24b7,bridge,0.0,0.6667,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ab4482b55429942dd415f09,comparison,0.0,0.75,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ade28b15542997c77aded83,comparison,0.0,0.6667,1,1,1,fallback_incomplete,complete,True,False,True,False,False
hotpot,5a89e0ec5542992e4fca8427,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a840a9e5542992ef85e2397,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a88a1475542997e5c09a646,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8de02b554299068b959e13,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a83ed9b55429933447460b8,comparison,1.0,1.0,1,1,1,fallback_incomplete,complete,True,False,True,False,False
hotpot,5a8682755542996432c571cf,bridge,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac5199a5542994611c8b38a,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab6bdd255429953192ad36e,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac2a10e554299657fa28fec,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8db9b3554299068b959dde,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a79258a55429974737f79a8,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a838eba5542992ef85e22fe,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a87ab905542996e4f3088c1,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a71674f5542994082a3e819,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ae1b1445542997283cd223d,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5abe36aa5542993f32c2a08f,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7b01645542992d025e6734,comparison,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8081975542992097ad2fef,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac54ca45542993e66e822d5,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae28f43554299492dc91c2f,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab9560855429970cfb8ea73,bridge,0.0,0.6667,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a8a833855429970aeb702fe,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ade84d7554299728e26c72b,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7dd6cd5542995f4f4022cd,bridge,0.0,0.0,4,2,4+,repaired_incomplete,short_chain,False,True,True,True,False
hotpot,5ab6ba9d5542995eadef0083,bridge,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a81df7d55429926c1cdadaa,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a7758895542994aec3b729c,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae518ae5542993aec5ec13c,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ade6b67554299728e26c71c,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5adf62d05542992d7e9f932d,bridge,0.0,0.0,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5a82301155429926c1cdae4a,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a862c38554299211dda2a9a,bridge,0.0,0.5,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab9d44255429939ce03dc36,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae32b6755429928c4239644,bridge,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a7265a95542992359bc307a,bridge,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab1e36d554299449642c7f9,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a88082055429938390d3ed2,bridge,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ab27389554299722f9b4d2f,bridge,0.0,0.4,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7ab1e955429931da12c95d,bridge,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac0d9a35542992a796ded90,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae26fad554299495565da6f,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7e02cf5542997cc2c474f4,bridge,0.0,0.7273,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac2d1d755429921a00ab053,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab7af9d5542993667793fe9,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae377415542992e3233c40a,comparison,0.0,0.8,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ac023045542996f0d89cb32,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8b2d3255429950cd6afc60,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a7df25a5542990b8f503b02,bridge,0.0,0.6667,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab1e984554299340b525428,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ac275f155429921a00aaf82,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8be7735542997f31a41df2,bridge,0.0,0.3333,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a74bc1555429929fddd84dd,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adfcc625542992d7e9f93d3,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a877dd65542993e715abf79,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a843cf35542996488c2e51b,comparison,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a888c9d5542997e5c09a612,comparison,1.0,1.0,4,2,4+,repaired_incomplete,short_chain,False,True,True,True,False
hotpot,5a7f18a35542994959419aa6,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ade5e335542992fa25da766,comparison,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ae3606b5542991a06ce99a8,bridge,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ae3fd195542995dadf2428d,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7607b6554299109176e619,bridge,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a7df7115542990b8f503b0f,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a81f10055429903bc27ba06,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5adf49935542993a75d26491,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ab6e865554299710c8d1fad,comparison,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a770d785542993569682cad,bridge,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae0b7cf554299603e418446,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae5559c55429960a22e02ba,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7380b955429908901be2d4,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7bbee85542997c3ec97270,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7f97c05542995d8a8ddeb0,bridge,0.0,0.6667,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5a89df265542992e4fca840d,comparison,0.0,0.8571,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a83431d5542993344745ff5,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a75e33855429976ec32bc74,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7e21165542995ed0d166a2,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ade15a45542997545bbbe46,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae547f85542990ba0bbb254,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a836ce55542993344746012,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7933b255429907847277eb,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab5d2ac5542992aa134a3a6,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a88db445542993b751ca88a,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a865e785542991e7718161b,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a739323554299623ed4abff,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac009bf5542997d642959a7,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab295eb554299194fa93412,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5adea0c5554299728e26c776,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a84f7255542991dd0999e33,bridge,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab9bc6155429970cfb8eb90,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5abdf1fe55429976d4830a31,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a906a685542990a9849362e,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5addf3d65542990dbb2f7f0e,comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ade3d75554299728e26c68b,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abbc4d255429931dba144fe,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abd8bf95542996e802b47ba,bridge,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8f122955429918e830d17f,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae2196b554299495565da02,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab3e577554299233954ffe3,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac45b58554299076e296dad,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5add84a15542997545bbbd5e,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7b8d4955429927d897bfeb,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab72a035542993667793f5c,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae0b4c15542993d6555ec21,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5add24375542992c1e3a2542,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7320ac5542991f9a20c620,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae083b75542993d6555eb85,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac43e0f554299076e296d8e,comparison,0.0,0.4,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac2ea1a5542990b17b154a1,bridge,0.0,0.0,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5adc8c545542994734353734,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8197905542995ce29dcc10,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a846da0554299334474611e,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8b5b1c5542995d1e6f1387,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae7a9765542994a481bbdbc,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae497595542995ad6573db7,comparison,0.0,0.6667,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a735e9155429901807db00d,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a87b6215542996e4f3088d6,comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ab5e2645542992aa134a3c5,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5aba85335542994dbf01992d,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a803d695542996402f6a494,comparison,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a7cf3d655429909bec768bf,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adde17f5542992200553b87,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5abce3015542993a06baf995,bridge,0.0,0.5,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8719fa55429960ec39b742,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a88a1e55542997e5c09a64d,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5aba77be55429955dce3ee44,bridge,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abb14d85542996cc5e49f92,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac561315542993e66e823a9,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5ade881f5542992fa25da7af,bridge,0.0,0.8,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a7bc1bf55429927d897c033,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ab8764155429919ba4e22fe,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5add1e565542990d50227dea,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5adcad175542994ed6169bc3,bridge,0.0,0.5,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5aba5d2e55429901930fa799,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab42f3c55429942dd415ebc,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a804f01554299485f5985bf,comparison,1.0,1.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a77174f55429966f1a36c4c,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8080365542992097ad2fed,bridge,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abe765a55429976d4830b1f,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a83305d55429966c78a6b4a,comparison,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a8f608d5542992414482a94,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7790ed5542992a6e59defb,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab874ba5542990e739ec904,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab9b1fd5542996be202058e,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
