qid,question,prediction,gold,em,f1,error
5a731a635542994cef4bc458,What series has Smith worked on that is based on a novel by Margaret Atwood?,The Handmaid's Tale,The Handmaid's Tale,1,1.0000,
5a860d09554299211dda2a53, What was the address of the building on U.S. Route 3 that was the tallest building in New Hampshire when completed in 1972?,900 Elm Street,1000 Elm Street,0,0.6667,
5abb326055429966062416e7,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds,Bury St Edmunds,1,1.0000,
5a8f6a025542992414482ab8,The series in which Sharon Gless played Debbie Novotny was developed and written by who?,Ron Cowen and Daniel Lipman,Ron Cowen and Daniel Lipman,1,1.0000,
5a7f113d55429934daa2fcbe,Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? ,Babe Ruth,"Reginald Martinez ""Reggie"" Jackson",0,0.0000,
5ae0ba15554299603e41844d,"What plant has about 40 species native to Asia, Manglietia or Abronia?",Manglietia,Manglietia,1,1.0000,
5a80a587554299485f598676,Are both American bands The Four Seasons and Local H popular around the Beatles were around?,no,no,1,1.0000,
5a84f06f5542994c784dda92,What type of community does Bob Hope Airport and Boeing Field have in common?,public,public,1,1.0000,
5abbf43d5542993f40c73c2f,Which band The Innocence Mission or Starflyer 59 was formed first ?,The Innocence Mission,The Innocence Mission,1,1.0000,
5a77ace855429967ab105223,What entity with the capital city of Ciudad Victoria is a home to the northern grasshopper mouse?,Tamaulipas,Tamaulipas,1,1.0000,
5adff056554299603e4183cc,What year did The Chronicle of Philanthropy's publishing overlap with Antic?,1988,1988,1,1.0000,
5ab2c6d955429916697740c3,Are Maki Nomiya and Conrad Lant both considered musicians?,yes,yes,1,1.0000,
5ab852c05542990e739ec8c5,"Which peak is flanked by Manaslu, Shispare or Ngadi Chuli?",Ngadi Chuli,Ngadi Chuli,1,1.0000,
5ae7ad385542993210983ef0,Which guitarist that played on the LP Street Survivors and was a member of an American Southern Rock band from May 1976 until his death Oct 1977?,Steve Gaines,"Steven Earl ""Steve"" Gaines",0,0.6667,
5a745a2955429929fddd83f8,How many members does the Tennessee Volunteers football team's Conference have?,14,fourteen members,0,0.0000,
5a84be095542992a431d1a97,"Which case came first,  Barnes v. Glen Theatre, Inc. or Diamond v. Chakrabarty?",Diamond v. Chakrabarty,Diamond v. Chakrabarty,1,1.0000,
5abe3f3455429976d4830aa8,"What company started the urban complex development that included the highrise building, The Harmon?",MGM Resorts International,MGM Resorts International,1,1.0000,
5a7b2c9155429927d897bf51,"Who was born first, Little Feat's Lowell George, or Ian Hunter from Mott the Hoople?",Ian Hunter,Ian Hunter,1,1.0000,
5ade662155429975fa854ebd,What were the nicknames for the companion of Nuna?,Arctic fox,"white fox, polar fox, or snow fox",0,0.2222,
5a8aee3d55429950cd6afc01,"Which has more species, Clianthus or Callicoma?",Clianthus,Clianthus,1,1.0000,
5a774c0155429966f1a36ce2,"Which women's magazine was published first, Mirabella or Home Monthly?",Home Monthly,Home Monthly,1,1.0000,
5a8e8f6f5542995085b37451,"Which has a higher population, Qinzhou or Jingjiang? ",Jingjiang,Jingjiang,1,1.0000,
5a84fd085542994c784ddaba,Devil's Food is a singles compilation by an American rock and roll band that has also been known to play country shows under what?,"various names, including, of course, the Supersuckers",various names,0,0.5000,
5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,14,eight,0,0.0000,
5a77137455429972597f142a,"Who died more recently, Ferdinand Anton Ernst Porsche or Ferdinand Porsche",Ferdinand Anton Ernst Porsche,Ferdinand Anton Ernst Porsche,1,1.0000,
5a750ccc5542993748c897a8,"Which mine first entered into production, Beaulieu Mine or Con Mine?",Con Mine,Con Mine,1,1.0000,
5a7a73e45542996c55b2ddb6,Evan Buliung played the character Aragon who is based on a character in a book series written by which author? ,J. R. R. Tolkien,J. R. R. Tolkien,1,1.0000,
5a81dacc55429926c1cdada0,Who is the author of the play that was adapted into a film and featured the orchestral arrangement Suite from Henry V?,William Shakespeare,William Shakespeare,1,1.0000,
5ac3b39e554299204fd21e09,Do Dillingham Airport and Rafael Hernández Airport both handle civilian (passenger) service?,yes,yes,1,1.0000,
5a8e16a5554299068b959e58,"Rowland Salley's best-known tune is ""Killing the Blues"", which has been most recently covered by which American singer-songwriter active mainly in the outlaw country music and Southern rock genres?",Shooter Jennings,Shooter Jennings,1,1.0000,
5a73677455429901807db030,"Of the companies that sponsor the British League Riders Championship, which is owned and operated by Goodyear Tire and Rubber Company?",Dunlop,Dunlop,1,1.0000,
5a733c925542991f9a20c6b7,The Polar Bear and Daiquiri are both examples of what?,cocktails,cocktails,1,1.0000,
5a8b59a65542995d1e6f137c,Are Stephen Frears and Jan Švankmajer from the same country?,no,no,1,1.0000,
5a70f39c5542994082a3e429,What is the name of the independent candidate in Maine's 2010 gubernatorial race who finished ahead of Libby Mitchell?,Eliot Cutler,Eliot Cutler,1,1.0000,
5ab2b7405542991669774069,Have James Schuyler and H. G. Wells both published books?,yes,yes,1,1.0000,
5a749af055429979e28829b7,"Which Walt Disney film was produced first, The Apple Dumpling Gang or Something Wicked This Way Comes?",The Apple Dumpling Gang,The Apple Dumpling Gang,1,1.0000,
5ab1cdf8554299722f9b4c84,Four presidents including the 26th president Theodore Roosevelt were featured in the 60ft sculpture in the granite face of Mount Rushmore which was sculpted by what sculptor?,Gutzon Borglum,Sculptor Gutzon Borglum,0,0.8000,
5a831fcc55429940e5e1a96a,Does Kurt Cobain and Glenn Frey work in the music industry?,yes,yes,1,1.0000,
5a8ba9d255429971feec4759,Camp Courtney was named after the Major killed in action at the battle codenamed what?,Operation Iceberg,Operation Iceberg,1,1.0000,
5a76fe7b5542994aec3b71b2,"Eric Stark Maskin was a  teacher for which university, located in New Jersey?",Princeton University,The Institute for Advanced Study,0,0.0000,
5a7a9ed55542995eb53be87d,"What king took away John Erskine, Earl of Mar's office?",George I,George I,1,1.0000,
5ae0f4645542997b2ef7d0aa,"What kind of subgenre of a dark wave music, developed in 1980s in the UK, is using the musical duo from Melbourne, Australia?",Ethereal wave,Ethereal,0,0.6667,
5a89e3995542992e4fca844d,H-63 is a highway that runs near the county seat of what Michigan county?,Manistee County,Chippewa County,0,0.5000,
5a74994a55429974ef308c2e,Who was the American congressman whose actions led to a CIA program to arm Jihadi warriors in Afghanistan in the 1980's?,Charlie Wilson,Charlie Wilson,1,1.0000,
5a7e6df35542997cc2c47544,What was the other name of the textile mill on which The Mill was based on?,Clifton Mill #3,Styal Mill,0,0.4000,
5ac3126f5542995ef918c0e8," Is it correct to state that Tetrapanax is an evergreen shrub as opposed to Hippophae which is a genus of sea buckthorns, a deciduous shrub?",yes,yes,1,1.0000,
5add647a5542995b365fab26,What is the main difference between Aloinopsis and Washingtonia?,"Aloinopsis is a genus of succulent plants in the Aizoaceae family, while Washingtonia is a genus of palm trees in the Arecaceae family.",genus,0,0.1000,
5a8389445542996488c2e450,"Which is longer, Hampshire and Hampden Canal or Tennessee–Tombigbee Waterway?",Tennessee–Tombigbee Waterway,Tennessee–Tombigbee Waterway,1,1.0000,
5a75f7db5542994ccc918670,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ",American Hairless Terrier,The American Hairless Terrier,1,1.0000,
5ac3a2f35542993915413856,What three other National forests are administered by the same people who administer the park in which the Art Loeb trail runs through?,"Pisgah, Nantahala, Uwharrie","Croatan, Nantahala, and Uwharrie",0,0.5714,
5ac1795f5542994ab5c67d5f,Who is known for producing the documentary television series based on the book by science historian James Burke?,Mick Jackson,James Burke,0,0.0000,
5a74adb455429916b01641c6,"Which occurred first, the first publication of The Ladder or Heat?",The Ladder,The Ladder,1,1.0000,
5a8c87aa554299653c1aa0ac,Are Super High Me and All in This Tea both documentaries?,yes,yes,1,1.0000,
5a8b57f25542995d1e6f1371,Were Scott Derrickson and Ed Wood of the same nationality?,yes,yes,1,1.0000,
5ae552bb55429908b63265d9,An American football quarterback for the Chicago Bears was a star of a game released when?,December 1995,"July 14, 2009",0,0.0000,
5ae657d55542995703ce8b5b,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final.  How many seats does it have?","70,050","81,000 seats",0,0.0000,
5ac4e13f554299076e296e2d,"which German philosopher wrote ""The opera ""Lulu""  ",Theodor W. Adorno,Theodor W. Adorno,1,1.0000,
5abe76c255429965af743f15,What profession does John Landis and Gore Verbinski have in common?,director,director,1,1.0000,
5a8b24f955429949d91db4cd,"Where is the airline company that operated United Express Flight 3411 on April 9, 2017 on behalf of United Express headquartered?","Indianapolis, Indiana","Indianapolis, Indiana",1,1.0000,
5a86ac555542996432c571e4,Are Glenn Bidmead and Jacob Hoggard both guitarist?,no,no,1,1.0000,
5a75a76b5542992db9473697,Which animal-themed Disney classic film appeared first: That Darn Cat! or Perri?,Perri,That Darn Cat!,0,0.0000,
5ac13a3d5542996f0d89cc75,"Which Company published a magazine that was a hybrid video game/film, Red Herring or GameFan?",GameFan,GameFan,1,1.0000,
5ac31066554299741d48a19d,Jack Alfred Evans played with a football club team that is based in what city in Australia?,Melbourne,Melbourne,1,1.0000,
5ade18df5542990dbb2f7f53,"Which television network that aired Gameshow Marathon has been owned by the Bell Media division of BCE, Inc since 2000?",CTV,CTV,1,1.0000,
5adde3a45542997545bbbdc2,Are both Delmer Daves and Jean-Pierre Jeunet film directors?,yes,yes,1,1.0000,
5ae3e1e95542994393b9e78b,"""I Wed Three Wives"" is an episode of a television series that ran on what network?",ABC,ABC,1,1.0000,
5a7c25035542997c3ec972e5,"Qazi is a Kashmiri singer that won ""Fame Gurukul"" along with a singer born where?",Kolkata,Kolkata,1,1.0000,
5ab42ef55542991751b4d6d9,"The actor who plays the grown version of Emma Swan's son, from ""Once Upon a Time"", also plays what character in the television show ""The Walking Dead""?",Jessie Anderson,Gareth,0,0.0000,
5a8d838955429941ae14dfe5,Eleventh Dream Day and The Shins are both rock bands from where?,United States,United States,1,1.0000,
5a7e035d5542997cc2c474f6,"Which auhor is younger, Nevil Shute or Grace Metalious?",Grace Metalious,Grace Metalious,1,1.0000,
5a72a3c45542994cef4bc3ac,"What is the birth name of the woman that ""A Woman Called Moses"" is based on?",Harriet Ross,Araminta Ross,0,0.5000,
5a8e43455542990e94052aa1,Did Greg Costikyan have the same profession as John Dolmayan?  ,no,no,1,1.0000,
5ac274fc55429963665199c1,The host of PokerFace is from where?,British,"Newcastle upon Tyne, England",0,0.0000,
5ab55e015542992aa134a2d3,The Hong Kong Museum of Coastal Defence is located on an island with a population of what?,7.4 million,"1,289,500",0,0.0000,
5abe50b45542991f6610613f,San Francisco National Cemetery is located at a park that is part of what National Recreation Area?,Golden Gate National Recreation Area,Golden Gate National Recreation Area,1,1.0000,
5abcce3355429965836004a5,"When was the novella written whose film adaptation was played during the Christmas season of ""Afternoon movie"" and contained the character of Ebenezer Scrooge?",1843,1843,1,1.0000,
5addfe1c5542995b365fabaf,Are Wolfgang Becker and Jacques Audiard both German film directors?,no,no,1,1.0000,
5a79c6a55542994bb9457091,"What prolific English engineer, who died on 15 December 1857, contributed to the advent of the hot air engine by way of their open cycle devices?",Sir George Cayley,George Cayley,0,0.8000,
5a8bbfb15542995e66a474f6,Peter Curtis and Scott Draper are both what?,tennis players,former tennis player,0,0.4000,
5a7183575542994082a3e85e,"Who was the architect of a Dutch museum dedicated to the arts and history in Amsterdam, located at the Museum Square?",Pierre Cuypers,Petrus Josephus Hubertus (Pierre) Cuypers,0,0.5714,
5a79bed05542994bb9457053,"Who is younger, Dan Bejar and Makoto Koshinaka?",Makoto Koshinaka,"Makoto, born July 15, 1980",0,0.2857,
5ab4da5b55429942dd415f96,Are Floor Jansen and John McCrea from the same band?,no,no,1,1.0000,
5ab8903555429916710eb08e,What city is the flying component of the United States Air Force 432d Wing stationed in,Indian Springs,Clark County,0,0.0000,
5a776b82554299373536026f,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,Japanese yen,yen,0,0.6667,
5a80541d5542996402f6a4d2,"In what year did the Guild of Music Supervisors Awards recognize a British-American romantic drama film based on the 1952 romance novel ""The Price of Salt"" starring Cate Blanchett?",2016,2016,1,1.0000,
5ae3f4fe5542995ad6573ce8,Are the genera Gordonia and Osbeckia in the same family?,no,no,1,1.0000,
5ae064985542993d6555eb47,are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,no,1,1.0000,
5ae4b5935542995ad6573e27,"Which of these artist lives closer to Canada, Koshi Inaba or Jonathan Davis?",Jonathan Davis,Jonathan Howsmon Davis,0,0.8000,
5ae39f405542991a06ce9a02,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",212,1000 words,0,0.0000,
5ab96ecb5542996be20204e6,Which had a bigger population in the 2016 census: Queens or Staten Island?,Queens,Queens,1,1.0000,
5a75428b55429916b01642c8,What was the name of the first soundtrack album made by the woman who is referred to as the Queen of Pop?,Who's That Girl: Original Motion Picture Soundtrack,Who's That Girl,0,0.6000,
5a8f7e785542992414482ae6,Are both Pomeranian and Sporting Lucas Terrier named after a particular person?,no,no,1,1.0000,
5ab2082f554299722f9b4c9f,What award did both Victor Heerman and Lloyd Corrigan win?,Academy Award,won an Academy Award,0,0.8000,
5a8b3c0055429949d91db4f8,IS Paul Sloane noted for directing more musicals than  Jacques Demy,no,no,1,1.0000,
5a89a92a55429946c8d6e98c,Are John Tardy and Stza from the same country?,no,yes,0,0.0000,
5a7662745542992db9473786,Who founded the collective which released the album Messe I.X-VI.X?,Ulver,Kristoffer Rygg,0,0.0000,
5ac38ce255429939154137c2,What do a Flaming beverage and a Gin and tonic have in common?,Both are alcoholic cocktails.,cocktails,0,0.4000,
5a77388e55429966f1a36cb1,"Which star on the Mexican telenovela ""Amy, la niña de la mochila azul"" is also a singer, model, fashion designer, and recording artist?",Danna Paola,Danna Paola,1,1.0000,
5a81d1f0554299676cceb0ee,"Which part of Handel's Messiah covers the birth of a child who, according to the gospels of Luke and Matthew, was born in Bethlehem?",Part I,Part I,1,1.0000,
5ab42e55554299753aec5a53,San Marco and Medina are both what type of game?,board game,board,0,0.6667,
5a8778d25542994846c1cd89,Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,yes,1,1.0000,
5ab45a0b5542991779162c7e,"Which mall, Wilton Mall or Viaport Rotterdam, has had more owners?",Wilton Mall,Viaport Rotterdam,0,0.0000,
5a855ca15542992a431d1b12,The Chinese actress also known as Crystal Liu stars in Night Peacock with which three other actresses?,"Liu Ye, Yu Shaoqun and Leon Lai","Liu Ye, Yu Shaoqun and Leon Lai",1,1.0000,
