qid,question,prediction,gold,em,f1,error
5a7e02cf5542997cc2c474f4,What distinction did Variety give in 2014 to one of the stars from the film Aztec Warrior?,The provided data does not contain any information about distinctions or awards given by Variety in 2014—or at any time—to any of the stars of the film Aztec Warrior,most influential Hispanic male in the entertainment industry,0,0.0606,
5ac2d1d755429921a00ab053,"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?",Roberta Vinci achieved a career-high singles ranking of World No,Roberta Vinci,0,0.3636,
5ab7af9d5542993667793fe9,Are both Dodgy and Massive Attack based in the same country?,yes,yes,1,1.0000,
5ae377415542992e3233c40a,"Which author was a dentist, Zane Grey or Bhabananda Deka?",Zane Grey was the author who was also a dentist,Pearl Zane Grey,0,0.3636,
5ac023045542996f0d89cb32,What did the main character of the Novel whose second sequel was published by Viking Adult go to college?,The question contains a logical inconsistency and cannot be answered based on the provided data,New York,0,0.0000,
5a8b2d3255429950cd6afc60,Where is the basketball team that Mike DiNunno plays for based ?,"Mike DiNunno currently plays for the Cheshire Phoenix, a professional basketball team based in Chester, England",Ellesmere Port,0,0.0000,
5a7df25a5542990b8f503b02,What did the screewriter for a 2013 psychological thriller film directed by Denis Villeneuve get a Goya Award nomination for Best Adapted Screenplay at the 27th Goya Awards for? ,The question contains several factual inconsistencies that prevent a definitive answer based on the provided data,"""Invader (Invasor)""",0,0.0000,
5ab1e984554299340b525428,which is larger Asante Traditional Buildings or Gulangyu?,a direct comparison of physical size (e,Gulangyu,0,0.0000,
5ac275f155429921a00aaf82,what did the second largest city by population in vietnam also serve as in the first indochina war? ,"The second largest city by population in Vietnam is Ho Chi Minh City, formerly known as Saigon",Viet Minh's base,0,0.0000,
5a8be7735542997f31a41df2,What conference does the team that drafted Derrick Hamilton in 2004 belong to?,"The team that drafted Derrick Hamilton in 2004 was the San Francisco 49ers , who selected him in the third round of the 2004 NFL Draft",National Football Conference (NFC) West,0,0.0000,
5a74bc1555429929fddd84dd,"Which movie was released first, Fantastic Mr. Fox or Khan Kluay?",Release Chronology of Fantastic Mr,Khan Kluay,0,0.0000,
5adfcc625542992d7e9f93d3,Is The Moon-Spinners and Oceans both documentaries?,no,no,1,1.0000,
5a877dd65542993e715abf79,Were Halldór Laxness and Timothy Leary from the same country?,no,no,1,1.0000,
5a843cf35542996488c2e51b,What industry did both William Todd Field and Zoltan Korda work in?,"Both William Todd Field and Zoltan Korda worked in the film industry , though across different eras and geographic centers",film,0,0.1053,
5a888c9d5542997e5c09a612,"Who is from farther west, Halestorm or Audioslave?",the question “Who is from farther west,Audioslave,0,0.0000,
5a7f18a35542994959419aa6,On which coast can the California Aqueduct and the Lake Washington Ship Canal be found?  ,The California Aqueduct and the Lake Washington Ship Canal are located on opposite coasts of the United States,west,0,0.0000,
5ade5e335542992fa25da766,What was both John Cheever and Laura Ingalls Wilder occupations?,"Laura Ingalls Wilder was an American writer and journalist, best known for her Little House on the Prairie series of children’s books, which were based on her childhood experiences as a pioneer in the American Midwest",American writer,0,0.1176,
5ae3606b5542991a06ce99a8,"Philip Carlo, the author of the biography of the mob assasin Richard Kuklinsk, died of which diease?i, ","Philip Carlo, the journalist and bestselling biographer known for his work on notorious criminals including Richard Kuklinski—the so-called “Iceman”—died of amyotrophic lateral sclerosis (ALS), commonly referred to as “Lou Gehrig’s Disease”",Lou Gehrig's Disease,0,0.0000,
5ae3fd195542995dadf2428d,Are Jim Lindberg and Alison Moyet singers of the same nationality?,no,no,1,1.0000,
5a7607b6554299109176e619,What is the name of the man who was partners with the electrical engineer that was awarded the Nobel Prize in Physics in December 2000?,Nobel Prize in Physics 2000 Recipients,Robert Noyce,0,0.0000,
5a7df7115542990b8f503b0f,Who was born first out of Todd Field and Aaron Katz?,Todd Field was born before Aaron Katz,William Todd Field,0,0.4000,
5a81f10055429903bc27ba06,Sum 41 and Passion Pit have what in common?,Sum 41 and Passion Pit are both musical acts known for releasing influential early works that helped define their respective careers and stylistic identities,Passion Pit is an American indietronica band,0,0.1333,
5adf49935542993a75d26491,Are Power Grid and Vanished Planet both cooperative board games?,no,no,1,1.0000,
5ab6e865554299710c8d1fad,Between Danny Elfman and Fran Healy who has worked in more diverse fields?,"Based on the provided data, Fran Healy is documented as having worked across multiple musical contexts—specifically as a songwriter and frontman for the Scottish indie rock band Travis, and also as a collaborator with American rock band The Killers",Elfman,0,0.0000,
5a770d785542993569682cad,The Stone Book series is set in what country? ,The Stone Book Quartet is set in England,North West England,0,0.2000,
5ae0b7cf554299603e418446,"Which dog originated in Galicia, the Bullenbeisser or Can de Palleiro?",The Can de Palleiro is the dog breed that originated in Galicia,Can de Palleiro,0,0.4615,
5ae5559c55429960a22e02ba,John Roger Kirkpatrick Scott was a member of the U.S. House of Representatives from a Commonwealth that borders what to the east?,John Roger Kirkpatrick Scott served as a Republican member of the U.S,New Jersey,0,0.0000,
5a7380b955429908901be2d4,"Which film is older, Monsters, Inc. or Earth?",clarification is needed,"Monsters, Inc.",0,0.0000,
5a7bbee85542997c3ec97270,Rafe Hernandez is a fictional character who played with Chrishell Stause's charachter on Days of our live?,"Rafe Hernandez is indeed a fictional character from the long-running NBC daytime soap opera Days of Our Lives , introduced in 2008",Jordan Ridgeway,0,0.0000,
5a7f97c05542995d8a8ddeb0,Whom was the cofounder of Orange County Choppers and appeared with Paul Teutul Sr on American Chopper?,Co-Founder and Television Collaborator of Paul Teutul Sr,Paul Teutul Jr.,0,0.3636,
5a89df265542992e4fca840d,"Which was developed first, Dick Smith Super-80 Computer or Pecom 32?",Chronological Comparison of the Dick Smith Super-80 and Pecom 32,Dick Smith Super-80,0,0.5000,
5a83431d5542993344745ff5,The company that created a keychain RFDI device created to allow electronic payment at McDonald's and 400 other Chicago area restaurants is headquartered in what city and state?,The keychain RFID device known as Speedpass was originally developed by Verifone for Mobil Oil Corp,"San Jose, California",0,0.0000,
5a75e33855429976ec32bc74,Which team's 2013-2014 season had players including a Slovenian who plays at both the point guard and shooting guard positions?,The 2013–2014 NBA season featured Goran Dragić—a Slovenian professional basketball player who plays both the point guard and shooting guard positions—on the roster of the Phoenix Suns,the Phoenix Suns,0,0.1600,
5a7e21165542995ed0d166a2,"Who is younger, Billy Idol or Ray Wilson?",The available data does not include birth dates or ages for either Billy Idol or Ray Wilson,Raymond Wilson,0,0.1111,
5ade15a45542997545bbbe46,Are both Upper Crust Pizzeria and Eatza Pizza restaurants?,Comparison of Upper Crust Pizzeria and Eatza Pizza,yes,0,0.0000,
5ae547f85542990ba0bbb254,"Who was the original recording artist of the song which was chosen over If You've Got Trouble for the Beatles' ""Help!"" film?",The original recording artist of the song chosen over If You've Got Trouble for the Beatles’ Help!,Buck Owens,0,0.0000,
5a836ce55542993344746012,Which genus has more species: Sarracenia or Butea?,"even under the most inclusive interpretation, Butea does not exceed five species, whereas Sarracenia has at least eight a",Sarracenia,0,0.1111,
5a7933b255429907847277eb,"Which composer was also a teacher, Philip Glass or Franz Schreker? ","The provided data does not contain any information about Franz Schreker, nor does it mention teaching activities—formal or informal—by Philip Glass",Franz Schreker,0,0.1818,
5ab5d2ac5542992aa134a3a6,Tom Araya and Marcus Mumford were both what?,Tom Araya and Marcus Mumford were both lead vocalists and founding members of internationally recognized rock bands,musician,0,0.0000,
5a88db445542993b751ca88a,"Which Italian classical composer, conductor, and teacher born in 1750 composed this four-movement serenade in B-flat major for five instruments (2 oboes, 2 horns and 1 bassoon)?","The Italian classical composer, conductor, and teacher who composed the four-movement serenade in B-flat major for two oboes, two horns, and one bassoon was Antonio Salieri",Antonio Salieri,0,0.1538,
5a865e785542991e7718161b,"Which building is located a higher numbered street, Americas Tower or One Penn Plaza?",Americas Tower is located on a higher-numbered street than One Penn Plaza,Americas Tower,0,0.3077,
5a739323554299623ed4abff,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",Kanichee Mine,Kanichee Mine,1,1.0000,
5ac009bf5542997d642959a7,"The University in Pullman, Washington is named after whom?","The university in Pullman, Washington—Washington State University—is not named after a specific individual",Edward R. Murrow,0,0.0000,
5ab295eb554299194fa93412,Were both Ernst Messerschmid and Reinhold Ewald ESA astronauts?,no,no,1,1.0000,
5adea0c5554299728e26c776,Are both Helen Dunmore and M. P. Shiel of West Indian descent?,no,no,1,1.0000,
5a84f7255542991dd0999e33,Which country borders the Central African Republic and is south of Libya and east of Niger?,,Republic of Chad,0,0.0000,
5ab9bc6155429970cfb8eb90,Are both the flowering plants Desfontainia and Alisma  in the family Potaliaceae?,no,no,1,1.0000,
5abdf1fe55429976d4830a31,Peter Dhao created a websiteto reflect worldwide views. What was the slogan of the site he created ?,"There is no information in the provided data indicating that Peter Dhao (or “Daou,” as referenced in the Entities table) created a website to reflect worldwide views, nor is there any mention of a slogan associated with such a website",media for the 65.8 million,0,0.0000,
5a906a685542990a9849362e,Where was the world cup hosted that Algeria qualified for the first time into the round of 16?,"Algeria first qualified for the round of 16 in the 2014 FIFA World Cup , which was hosted by Brazil",Brazil,0,0.1111,
5addf3d65542990dbb2f7f0e,Are Ballota and Myosotis both evergreens?,Taxonomic and Growth Habit Overview,no,0,0.0000,
5ade3d75554299728e26c68b,What movie is the the Spinning turtle attraction in the worlds 21st largest theme park based off of?,The query contains several factual inaccuracies and unsupported assumptions that cannot be verified from the provided data,Finding Nemo,0,0.0000,
5abbc4d255429931dba144fe,"Which genus of plant grows originally in Mexico and Guatemala, Phylica or Weldenia?",The genus Weldenia grows originally in both Mexico and Guatemala,Weldenia,0,0.2000,
5abd8bf95542996e802b47ba,Stamford Baron St Martin was a parish that has a church south of what river?,Stamford Baron St Martin was a civil parish located south of the River Welland,Welland,0,0.1538,
5a8f122955429918e830d17f,Is the Metropolitan Tower or 750 7th Avenue Skyscaper taller?,no,"The Metropolitan Tower is a 68-story, 716 ft (218 m)",0,0.0000,
5ae2196b554299495565da02,What  profession did Mike Robbie's father practice?,"Mike Robbie’s father, Joe Robbie, was the founding owner of the Miami Dolphins, a professional American football team in the National Football League (NFL)",an American attorney,0,0.0909,
5ab3e577554299233954ffe3, Jaroslav Seifert and John McGahern were both part of what shared profession? ,Shared Profession of Jaroslav Seifert and John McGahern,writer,0,0.0000,
5ac45b58554299076e296dad,"Which has the larger population, Shanghai or Hanggin Rear Banner?",Shanghai is vastly more populous than Hanggin Rear Banner,Shanghai,0,0.2000,
5add84a15542997545bbbd5e,What type of movies are 101 Dalmatians and G-Force?,Genre and Production Context of 101 Dalmatians and G-Force,American family comedy adventure,0,0.0000,
5a7b8d4955429927d897bfeb,"Who was born first, Gene Mayer or Serena Williams?",Gene Mayer was born before Serena Williams,Gene Mayer,0,0.4444,
5ab72a035542993667793f5c,What military organization does SS China Maru and Douglas SBD Dauntless have in common?,"there is no information available about its ownership, operation, or associated military organization",United States Navy,0,0.0000,
5ae0b4c15542993d6555ec21,What are The Ready Set and Cell?,"The Ready Set The Ready Set is an American musical act founded and fronted solely by Jordan Mark Witzigreuter (born November 14, 1989), a singer-songwriter from Fort Wayne, Indiana",band,0,0.0000,
5add24375542992c1e3a2542,Are Werther and The Odyssey both operas?,no,no,1,1.0000,
5a7320ac5542991f9a20c620,"Which game was created first, About Time or Java?",The question asks which game was created first: About Time or Java,Java,0,0.1667,
5ae083b75542993d6555eb85,"Who was an actor actor in the film The Ladder of Lies and was born October 23, 1893?","There is no information in the provided data about an actor who appeared in the film The Ladder of Lies or about any actor born on October 23, 1893",Jean Acker,0,0.0000,
5ac43e0f554299076e296d8e,What country are both Dafeng District and Jixi in?,"Jixi is located in the People's Republic of China, specifically as a prefecture-level city in Heilongjiang Province in the southeastern part of the province near the Russian border",China,0,0.0833,
5ac2ea1a5542990b17b154a1,What episode of South Park was the episode that aired in May before Funnybot?,"The episode of South Park that aired in May immediately before “Funnybot” was “Tsst” , the sixth episode of Season 10, which premiered on May 17, 2006",146th,0,0.0000,
5adc8c545542994734353734,"Are Wilco Melissant and Todd Field both involved in the film industry (e.g. director, filmmaker, actor)?",yes,yes,1,1.0000,
5a8197905542995ce29dcc10,"Which dog breed is NOT recognized by the Fédération Cynologique Internationale (FCI), the Korean Jindo or the Taigan?",Recognition Status of the Korean Jindo and Taigan by the FCI,Taigan,0,0.2000,
5a846da0554299334474611e,"Which bird-themed team did the baseball player, who frequented the Red Cedar Inn and was also known as Dizzy Dean, play for?","Dizzy Dean, the famed baseball player who frequented the Red Cedar Inn along Route 66, played for the Chicago Cubs after leaving the St",St. Louis Cardinals,0,0.0870,
5a8b5b1c5542995d1e6f1387,Are Aladdin and Song of the South produced by the same company?,Production Companies of Aladdin and Song of the South,yes,0,0.0000,
5ae7a9765542994a481bbdbc,What is the long name of the Government of Ireland Act 1920 that relates to Islam in Northern Ireland?,The Government of Ireland Act 1920 does not have a distinct “long name” specifically tied to Islam in Northern Ireland,An Act to provide for the better government of Ireland,0,0.3846,
5ae497595542995ad6573db7,What are both Stauntonia and Pimelea?,Taxonomic and Ecological Overview of Stauntonia and Pimelea,plant,0,0.0000,
5a735e9155429901807db00d,What country is home to both Guadarrama National Park and Doñana National Park? ,Both Guadarrama National Park and Doñana National Park are located in Spain,Spain,0,0.1538,
5a87b6215542996e4f3088d6,Are Yoo-hoo and Faygo both carbonated drinks?,Carbonation Status of Yoo-hoo and Faygo,no,0,0.0000,
5ab5e2645542992aa134a3c5, Thomas Anthony Jankiewicz was best known for penning a film staring an actress who played Fiona Bowa on what NBC sitcom?,"Thomas Anthony Jankiewicz is not mentioned in any of the provided data tables, and there is no information linking him to screenwriting, film authorship, or any creative work",About a Boy,0,0.0000,
5aba85335542994dbf01992d,Where operation Operation Dragoon and Battle of Cold Harbor fought during to different wars?,Operation Dragoon and the Battle of Cold Harbor: Distinct Wars and Contexts,yes,0,0.0000,
5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,There is no information in the provided data about the game Plateau,Colt Express is a railway-themed,0,0.1429,
5a7cf3d655429909bec768bf,"Which breed of dog is extinct, the Hawaiian Poi Dog or the Dandie Dinmont Terrier?",The Hawaiian Poi Dog is the extinct breed among the two mentioned,Hawaiian Poi Dog,0,0.5000,
5adde17f5542992200553b87,For which NBA team did the MVP of the 2013 McDonald's All-American Boys Game play?,The MVP of the 2013 McDonald's All-American Boys Game was Aaron Gordon,Orlando Magic,0,0.0000,
5abce3015542993a06baf995,Students from approximately how many nations attend the University from which Shawn Arévalo McCollough received his Masters of Education ?,The available data does not provide any information about the national or international composition of the student body at Georgia Southern University—the institution from which Shawn Arévalo McCollough received his Master of Education,approximately 85 nations.,0,0.0000,
5a8719fa55429960ec39b742,Is Muskegon County Airport or John Wayne Airport further west?,Geographic Comparison of Muskegon County Airport and John Wayne Airport,John Wayne Airport,0,0.4615,
5a88a1e55542997e5c09a64d,What was the former name of the stadium where the OFC U-20 Championship was played in 1986?,"The provided data does not contain any information about the OFC U-20 Championship in 1986, nor does it mention stadiums used for the tournament in that year—or any year prior to 2014",Ericsson Stadium,0,0.0000,
5aba77be55429955dce3ee44,How many degrees and minutes south of the equator are the bone fragments of the extinct Ascension night heron found?,"The provided data does not contain any information about the Ascension night heron , nor does it specify geographic coordinates (such as degrees and minutes south of the equator) for any bone fragment localities — including those of the Bermuda night heron or the Mauritius night heron",7°56',0,0.0000,
5abb14d85542996cc5e49f92,Are Alexander Kluge and Sidney Salkow of the same nationality?,Nationality Comparison: Alexander Kluge vs,no,0,0.0000,
5ac561315542993e66e823a9,"Which writer also enjoyed boxing, Amy Tan or Norman Lindsay?","Norman Lindsay is the writer associated with boxing, not Amy Tan",Norman Alfred William Lindsay,0,0.2857,
5ade881f5542992fa25da7af,"Heinrich Scholz was a peer of what English computer scientist, mathematician, logician, cryptanalyst, philosopher and theoretical biologist?",Heinrich Scholz and His Peer: Alan Turing,Alan Mathison Turing,0,0.4000,
5a7bc1bf55429927d897c033,"Which breed was bred first, the English Water Spaniel or the Estonian Hound?",The English Water Spaniel,The English Water Spaniel,1,1.0000,
5ab8764155429919ba4e22fe,What profession was both John Updike and Bret Easton Ellis ?,Both John Updike and Bret Easton Ellis were American authors,short story writer,0,0.0000,
5add1e565542990d50227dea,"Who was the writer of the graphic novel upon which the 2003 American superhero film, directed by Bryan Singer, is based?",The 2003 American superhero film directed by Bryan Singer is X2 (also titled X2: X-Men United ),Chris Claremont,0,0.0000,
5adcad175542994ed6169bc3,What did the American writer who wrote Into Thin Air  primarily known for in his writings ,The American writer who authored Into Thin Air is Jon Krakauer,the outdoors,0,0.0000,
5aba5d2e55429901930fa799,"What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern?","The book Their Lives: The Women Targeted by the Clinton Machine , authored by Candice E",Monica Lewinsky,0,0.0000,
5ab42f3c55429942dd415ebc,What is the translation of the name of the river on which Widnes is located ?,"Widnes is located on the River Mersey, as indicated by multiple references in the data",boundary river,0,0.1333,
5a804f01554299485f5985bf,"Which magazine has more issues per month, Club or Pro Football Weekly ",There is insufficient information in the provided data to determine which magazine— Club or Pro Football Weekly —has more issues per month,Pro Football Weekly,0,0.2500,
5a77174f55429966f1a36c4c,Simone de Beauvoir partnered with the person whose journal would be called what?,Simone de Beauvoir’s long-term intellectual and romantic partner was Jean-Paul Sartre,Les Temps modernes,0,0.0000,
5a8080365542992097ad2fed,"A vehicle that uses hydrogen as its onboard fuel for motive power is cosidered which, Flex-fuel or Bi-fuel?",Classification of Hydrogen-Powered Vehicles,bi-fuel vehicles,0,0.3333,
5abe765a55429976d4830b1f,Who has won more olympic medals: Angelique Kerber or Amélie Mauresmo?,The provided data does not contain any information about Amélie Mauresmo’s Olympic medals or her Olympic participation,Amélie Simone Mauresmo,0,0.1053,
5a83305d55429966c78a6b4a,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,"MedStar Georgetown University Hospital is located in Washington, D.C",District of Columbia,0,0.0000,
5a8f608d5542992414482a94,The Pollution Prevention Act of 1990 expanded a publicly available or private database?,"The Pollution Prevention Act of 1990 expanded the Toxics Release Inventory (TRI) , which is a publicly available database maintained by the U.S",publicly available,0,0.2000,
5a7790ed5542992a6e59defb,Name three common things that are used in playing Monopoly and King of Tokyo?,"The provided data tables contain no information about the board games Monopoly or King of Tokyo , nor do they reference game components, rules, mechanics, or shared elements between them","dice, cards, and boards",0,0.0000,
5ab874ba5542990e739ec904,The Twelfth United States Army Group commander was the first chairman of what?,The provided data does not specify what organization the Twelfth United States Army Group’s commander—General Omar Bradley—was the first chairman of,Joint Chiefs of Staff,0,0.0909,
5ab9b1fd5542996be202058e,What is the most populous city in the county where Caleb Stegall served as District attorney?,"Caleb Stegall served as District Attorney for Jefferson County, Kansas",Valley Falls,0,0.0000,
5a8f25ed5542997ba9cb31f0,What bird of prey can be found around Brackendale?,"Brackendale, located in British Columbia, Canada, is renowned for its significant concentrations of bald eagles ( Haliaeetus leucocephalus ), particularly during the annual salmon run from late fall to early winter",The bald eagle,0,0.0667,
5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,"The psychological horror film starring Emily Browning and Elizabeth Banks is The Uninvited , released in 2009",Charles and Thomas Guard,0,0.1111,
5a8e63d65542995085b37421,Are Francis Ford Coppola and Jack Hill both American?,yes,yes,1,1.0000,
5a7f96a95542995d8a8ddead,"IS Universidad de Oriente part of the same public university system as California State University, Dominguez Hills?",no,no,1,1.0000,
5a87081755429960ec39b6fe,"Jessica Jones is a television series created for Netflix, the second in the series of the shows that lead to ""The Defenders"" miniseries after what show released on Netflix earlier?",Jessica Jones and Its Place in the Marvel-Netflix Series Order,Daredevil,0,0.0000,
5a8f45385542997ba9cb320a,Dahlia and Aruncus are both examples of what type of plant catagorization?,Taxonomic Classification of Dahlia and Aruncus,genus,0,0.0000,
5ab5f249554299488d4d9a5d,What class of yamaha class sport bike motorcycle did Ryuji Yokoa use when he finished as champion in the MFJ All Japan Road Race GP250 Championship in 2006?,"Ryuji Yokoe competed in the MFJ All Japan Road Race GP250 Championship, where he won the title in 2006",Yamaha 600 class,0,0.0000,
5a7cdc1b55429907fabef04d,Getting Married in Buffalo Jump stars an actor who was born in what city?,"The television movie Getting Married in Buffalo Jump stars Canadian actor Paul Gross, who is listed in the Entities table as having starred in the film","Calgary, Alberta",0,0.0000,
5a74122f55429929fddd83da,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",The lead single from Boys Like Girls’ album Love Drunk —the album on which frontman Martin Johnson co-wrote the song “Two Is Better Than One” with Taylor Swift—was “Two Is Better Than One” itself,Love Drunk,0,0.1176,
5a85ee635542994775f606b4,"Which lake is located further south, Dal Lake or Waterton Lake?",Dal Lake is located further south than Waterton Lake,Dal Lake,0,0.3636,
5a8760e75542996e4f3087af,"What Friday night programming block included what collective series that includes ""Whatever Happened to... Robot Jones?""?",The Friday night programming block that featured Whatever Happened to,Cartoon Cartoon Fridays,0,0.0000,
5ae1091055429920d523429b,The seventh largest inhabited island in Hawaii has what remote wild beach?,"Polihale State Park is the remote wild beach located on the western side of Kauaʻi, the seventh largest inhabited island in the state of Hawaii",Polihale State Park,0,0.2500,
5a7df6e65542995f4f402353,"Which American musician and songwriter was born earlier, Adam Duritz or Cherie Currie?","The provided data does not include any information about Cherie Currie’s birth date or biographical timeline, nor does it specify Adam Duritz’s birth year",Cherie Ann Currie,0,0.0769,
5a762a645542992d0ec0603d,Where was the builder of the Hyundai Stellar located?,"The builder of the Hyundai Stellar was the Hyundai Motor Company, a South Korean automobile manufacturer",Seoul,0,0.0000,
5a7322a25542991f9a20c634,Was the Metropolitan Life Insurance Company Tower [Met Life Tower] or the 15 Hudson Yards building designed by the firm of Napoleon LeBrun & Sons?,Architectural Attribution: Metropolitan Life Insurance Company Tower vs,The Metropolitan Life Insurance Company Tower,0,0.7692,
5ac31456554299741d48a1b4,"Which band has more members, Lawson or American Music Club?",There is insufficient information in the provided data to determine the number of members in either Lawson or American Music Club,Lawson,0,0.1000,
5a7a01b15542996c55b2dcd1,"Who lived longer, Alejandro Jodorowsky or Philip Saville?",There is insufficient information in the provided data to determine who lived longer between Alejandro Jodorowsky and Philip Saville,Alejandro Jodorowsky Prullansky,0,0.1905,
5ab2659e554299340b5254b2,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",Farrukhzad Khosrow V ruled the Sasanian Empire for a brief period from March to April 631 CE,the Parthian Empire,0,0.1176,
5ac07fff554299294b219006,What sport does Simon Aspelin and Thomaz Koch have in common?,Simon Aspelin and Thomaz Koch both competed professionally in tennis,tennis,0,0.1818,
5a72f3a85542992359bc31e5,The large subunit and small subunit that use two types of RNA are major components that make up what?,The large subunit and small subunit—each containing distinct ribosomal RNAs (rRNAs)—are the two major structural and functional components that make up the ribosome,Ribosomes,0,0.0000,
5a70f0e75542994082a3e408,"Which of these universities, Northwestern University or Johns Hopkins University, have a campus outside of the United States territories?",Campus Presence Outside U.S,"with other campuses located in Chicago and Doha, Qatar",0,0.0000,
5a7cf59b55429909bec768c7, Who was born first Burton Cummings or Sharleen Spiteri?,There is insufficient information in the provided data to determine who was born first between Burton Cummings and Sharleen Spiteri,Burton Lorne Cummings,0,0.1818,
5a77919d5542995d831811dd,"Who was born first, Marino Girolami or Daniel Myrick?","while we can confirm Marino Girolami’s birth year definitively, we cannot determine whether he was born before Daniel Myr",Marino Girolami,0,0.0952,
5a8ac0595542992d82986f6c,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?","The question contains several factual inconsistencies and conflates unrelated information, making it unanswerable as posed",Gondorian soldier,0,0.0000,
5ac46bb05542991943173983,Are both Schweizerischer Niederlaufhund and Portuguese Podengo dog breeds from Portugal?,no,no,1,1.0000,
5a7b76735542997c3ec9719f,"which is traditionally drunk before retiring to bed, Hot toddy or Kir?",The hot toddy is the beverage traditionally drunk before retiring to bed,Hot toddy,0,0.3333,
5a8a13f45542992d82986e9e,Are both Stacey McClean and Biff Byford American singer?,no,no,1,1.0000,
5ab61140554299110f2199d7,Who is known for composing  American Beauty: Original Motion Picture Score and many other film scores?,"Thomas Newman is known for composing the American Beauty: Original Motion Picture Score , the musical score for the 1999 film American Beauty",Thomas Montgomery Newman,0,0.1818,
5a7dd9445542997cc2c474ac,"Which novelist, J. G. Farrell or Louis Aragon, wrote of the political and human consequences of his country's colonial rule?",Authorship and Colonial Themes,Farrell,0,0.0000,
5ade82ba5542992fa25da7a3,Are Catasetum and Origanum in the same family?,no,no,1,1.0000,
5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?",Monique Wittig died more recently than Lincoln Steffens,Monique Wittig,0,0.4000,
5adf50c05542992d7e9f931e,Are both The Sundays and The Radio Dept. dream pop bands? ,The available data confirms that The Radio Dept,no,0,0.0000,
5a78c7db55429974737f7882,Who played Selby Wall in the film that Charlize Theron won an Academy Award for?,Casting of Selby Wall in Monster,Christina Ricci,0,0.0000,
5a72a9ab5542992359bc315a,Which North American tribe inhabited the banks of the Winnipesaukee River and were also known as the Pawtucket people?,"The Pennacook people, a Native American confederacy historically based in what is now southern New Hampshire and parts of northeastern Massachusetts and Maine, inhabited the banks of the Winnipesaukee River",the Pennacook people,0,0.1429,
5ae4ca6355429913cc204507,What are the two categories of the non-electric version of the neighbourhood electric vehicle?,The provided data does not specify two categories of the non-electric version of the neighborhood electric vehicle (NEV),"light quadricycles (L6e), and heavy quadricycles (L7e)",0,0.0000,
5a7574e25542996c70cfaf01,Who was born first Mahbub ul Haq or Ibn Arabi?,Ibn Arabi was born significantly earlier than Mahbub ul Haq,ibnʿArabī,0,0.0000,
5a7125165542994082a3e5d0,"Which composer was a French Romantic composer in the 1800's, Hector Berlioz or Gaetano Donizetti?",Composer Nationality and Era Classification,Louis-Hector Berlioz,0,0.0000,
5ab6dbc15542995eadef00cd,Securinega and Zamioculcas are both examples of what?,,genus of plants,0,0.0000,
5a8d9de2554299068b959d62,What profession does Leonty Magnitsky and Leonid Khachiyan have in common?,"Leonty Magnitsky was a Russian mathematician and educator, best known for authoring the first comprehensive Russian mathematics textbook, Arithmetic , published in 1703",mathematician,0,0.0952,
5a80ac53554299485f5986a0,Which PGA championship did Mark Brooks win?,"Mark Brooks won the 1996 PGA Championship , which was the 78th edition of the tournament",The 1996 PGA Championship,0,0.4000,
5a7789195542995d831811a2,"What is the surname of the recorder of ""Jupiter (Swallow the Moon)""",her surname is Kilcher,Kilcher,0,0.4000,
5ac311925542995ef918c0de,Are Horace Ové and A. Edward Sutherland both photographers?,no,no,1,1.0000,
5adcb4ae5542994734353774,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,The question contains a factual inconsistency that prevents a definitive answer,VH1,0,0.0000,
5a8e2fe95542995085b373d0,"What editor of the The Dungeons & Dragons Basic Set is best known for his work at TSR, Inc.?","Editor of the Dungeons & Dragons Basic Set Best Known for Work at TSR, Inc",Dave Cook,0,0.0000,
5ade38d8554299728e26c680,"What group of languages is the surname Gref, meaning ""Grave,"" taken from?","The surname Gref , meaning “Grave,” is of Frisian origin and is associated with the German language context",Germanic,0,0.0000,
5add11935542994734353827,Were the bands Skin Yard and Ostava from the U.S.?,The band Skin Yard was indeed from the United States,no,0,0.0000,
5ac164da55429964131be1bf,Linhai and Gongqingcheng are both what kinds of cities that are located in China?,Linhai and Gongqingcheng are both county-level cities in China,county-level city,0,0.1818,
5ac21bac5542991316484bf2,What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Casino Developed by William G,Excalibur Hotel and Casino,0,0.2222,
5abbaf6c554299660624171c,What was the profession of Cate Shortland and Sidney Franklin?,her profession cannot be determined from the available information,film director,0,0.0000,
