qid,question,prediction,gold,em,f1,error
5a76a0005542993569682c64,"Which American film director is an advisor for Disney, Rick Ray or John Lasseter?",John Lasseter,John Alan Lasseter,0,0.8000,
5ab84c6955429916710eb021,What genre of composers were both Claudio Monteverdi and Georges Bizet? ,opera composers,opera,0,0.6667,
5ab2958a554299449642c911,3:10 to Yuma starred what American actor also known for his role as Hoban Washburne?,Alan Tudyk,Alan Tudyk,1,1.0000,
5a88fa1c5542995153361219,Barry Murphy earned 1 cap under a footballer who was part of England's winning World Cup team in what year?,1966,1966,1,1.0000,
5a794f8155429970f5fffe95,"Who was born first, Martin Degville or Richie Furay?",Martin Degville,"""Richie"" Furay",0,0.0000,
5a796c805542990784727805,The brother of Ferdinand Alfred Friedrich Jodl served as what position in World War II?,Chief of the Operations Staff of the OKW,Chief of the Operations Staff of the Armed Forces High Command,0,0.6667,
5ab66e1355429954757d32b2,Are Sunset Strip and American Hardcore both music documentaries?,no,no,1,1.0000,
5a7652435542992d0ec060a5,"Who was the first Russian composer to make a lasting impression internationally, Alessandro Scarlatti or Pyotr Ilyich Tchaikovsky?",Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky,1,1.0000,
5ac09d265542992a796ded39,Erving Goffman was cited as higher than a literary critic on which guide?,The Times Higher Education Guide,The Times Higher Education Guide,1,1.0000,
5abdbf3755429933744ab818,Have Tionne Watkins and Park So-yeon both been members of a girl group?,yes,yes,1,1.0000,
5a835e215542992ef85e2296,"Between Pine and Butea, which genus has the greatest number of species?",Pine,"""Pinus""",0,0.0000,
5ab41677554299753aec5a38,"Where was the air-cooled version of a weapon system used on the HMAS ""Narani"" found?",Not found in the provided context,World War I fighter aircraft.,0,0.0000,
5a860baa554299211dda2a4c,"What football club was owned by the singer of ""Grow Some Funk of Your Own""?",Barnsley F.C.,Watford Football Club,0,0.0000,
5a7f38e255429930675136b6,"The Ronkonkama railroad station and the town of Islip, New York are near?",Long Island Sound,Long Island,0,0.8000,
5a72908f5542994cef4bc33b,"Which musician, Ciaran Gribbin or Brett Scallions, is a member of the post-grunge band Fuel?",Brett Scallions,Brett Allen Scallions,0,0.8000,
5a8753d95542994846c1cd63,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,no,yes,0,0.0000,
5a74d7685542996c70cfae0a,"Who was the murderer sent to ""Old Smokey"" for allegedly commiting ""The Crime of the Century""?",Richard Hauptmann,Richard Hauptmann,1,1.0000,
5ab5b0f75542992aa134a38c,"What episode did Mona Penelope Simpson  on the animated show ""The Simpsons""die?",Mona Leaves-a,"""Mona Leaves-a""",1,1.0000,
5a7730015542994aec3b7210,"Which TV series, written by the creators of Robocalypse, is set in Bikini Bottom?",SpongeBob SquarePants,SpongeBob SquarePants,1,1.0000,
5ac3090d5542990b17b154fc,"Operalia, The World Opera Competition helped launch the career of an operatic soprano of what nationality?",American,Bulgarian,0,0.0000,
5abc23c45542993a06baf896,"Which region of Austria means 'Estate of the Salt Chamber' and covers the village of Obertraun, a popular destination for skiing and snowboarding in the winter?",Salzkammergut,Salzkammergut,1,1.0000,
5a798f8c5542994bb9457023,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"Port Moresby, Papua New Guinea","Port Moresby, Papua New Guinea",1,1.0000,
5ab56e32554299637185c594,Are Random House Tower and 888 7th Avenue both used for real estate?,yes,no,0,0.0000,
5ab5487b554299494045ef68,Operation Cold Comfort was a failed raid by a special forces unit founded in what year?,1941,1941,1,1.0000,
5a8db42f5542994ba4e3dd11,"Which documentary film follows poetry, Race to Nowhere or SlamNation?",SlamNation,SlamNation,1,1.0000,
5a8b2ccf55429971feec4665,"Which film was released first, Summer Magic or Around the World in 80 Days?",Around the World in 80 Days,Summer Magic,0,0.0000,
5aba71b155429955dce3ee2a,"Pirates Plunge, at the Grace O'Malley-inspired Pirates Adventure Park in Westport, holds which notable record?",first flume ride in Ireland,first flume ride in Ireland,1,1.0000,
5a79c1095542996c55b2dc62,"Who died first, Chester Erskine or Sam Taylor?",Chester Erskine,Sam Taylor,0,0.0000,
5a710a915542994082a3e504,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",Scott Treleaven,Scott Treleaven,1,1.0000,
5ae2eda355429928c4239570,Who wrote the tragic play which also has a 1968 film with a soundtrack by Nino Rota?,William Shakespeare,William Shakespeare,1,1.0000,
5a8b515e55429971feec46bb,Which Western action-adventure video game by Rockstar did Tyler Bunch act for?,Red Dead Redemption 2,Red Dead Redemption,0,0.8571,
5a7d70d45542990b8f50398a,Which movie came out first Muppet Treasure Island or Million Dollar Arm ?,Muppet Treasure Island,Muppet Treasure Island,1,1.0000,
5a8f876e5542997ba9cb32a1,Have Marc Rosset and Max Mirnyi both been professional tennis players?,yes,yes,1,1.0000,
5abd455c55429924427fcf5a,What does Age of Chance and Vector share in common? ,Both are post-punk bands.,was a rock band,0,0.0000,
5ab9e477554299232ef4a25d,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building,1,1.0000,
5adf3c155542993a75d2643a,What is the given name of the character depicted as Juliet Hulme in Heavenly Creatures?,Juliet,Anne Perry,0,0.0000,
5ae612f3554299546bf83065,Which musician who first became famous in the late 1960s and early 1970s is Inner Secrets  the ninth studio album by,Santana,Carlos Santana,0,0.6667,
5a7723fa55429966f1a36ca0,"Which was published earlier, La Belle Assemblée or VIVmag?",La Belle Assemblée,La Belle Assemblée,1,1.0000,
5ae6152d5542996de7b71b38,The Cat in the Hat was a comedy film directed by which production designer and director?,Bo Welch,"Robert W. ""Bo"" Welch III",0,0.5714,
5a7c66d555429935c91b518f,Who was born first Václav Havel or Penelope Fitzgerald?,Václav Havel,Penelope Fitzgerald,0,0.0000,
5ae0159855429925eb1afc09,In between Anaïs Nin and Odysseas Elytis who was awarded the Nobel Prize in Literature?,Odysseas Elytis,Odysseas Elytis,1,1.0000,
5a74ab6055429916b01641b9,"Which board game, Attack! or Can't Stop, was published first?",Can't Stop,Can't Stop,1,1.0000,
5a904f6355429916514e746e,What is the Latin phrase that describes Pope Julius II's efforts to remove Pope Alexander VI's name from the records?,damnatio memoriae,Damnatio memoriae,1,1.0000,
5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,no,no,1,1.0000,
5abb17e75542996cc5e49fa2,What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,Tehran,"Tehran, Iran",0,0.6667,
5a829fab55429954d2e2eb83,"Between Joe Orton and Henry James, which author is the adjective ""Ortonesque"" used to refer to his work?",Joe Orton,"John Kingsley ""Joe"" Orton",0,0.6667,
5a812cd555429926c1cdacfc,"Which drink is larger, the Apple-Kneel or the Flaming volcano?","The context passages do not mention ""Apple-Kneel"" at all. Therefore, no comparison can be made",The flaming volcano,0,0.0000,
5adf9b415542995ec70e904c,Where does the founder of The International Grenfell Association act as a missionary to?,northern Newfoundland and the coast of Labrador,Newfoundland and Labrador,0,0.6667,
5a8a429955429930ff3c0d34,The first of the Simon Bloom books was optioned by a company founded in what year?,1924,1912,0,0.0000,
5a80721b554299485f5985ef,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",World War II,World War II,1,1.0000,
5abd247e5542996e802b472f,Are Robert Philibosian and David Ignatius both politicians?,no,no,1,1.0000,
5ac4a5de5542995c82c4ad6e,Are Pago Pago International Airport and Hoonah Airport both on American territory?,no,yes,0,0.0000,
5ae1fced5542997283cd230e,"Which writer won the Nobel Prize, William H. Gass or Naguib Mahfouz?",Naguib Mahfouz,Naguib Mahfouz,1,1.0000,
5a8843a455429938390d3f0c,Are York Minster and Brentwood Cathedral in the same country?,yes,yes,1,1.0000,
5a77685e5542993569682d83,"Which came first, Battle of Antietam or Battle of Guam?",Battle of Antietam,Battle of Antietam,1,1.0000,
5a85ae455542997175ce1ff0,What is Rachelle Amy Beinart's role in the film that follows a group of rebels on a mission?,stunt performer,stunt performances,0,0.5000,
5a71278c5542994082a3e5e2,What North Carolina native did Danja produce songs for?,Keri Hilson,J. Cole,0,0.0000,
5ab2861b554299449642c8df,"What American politician from Tennessee born December 13, 1943 is related to former United States Congressman Harold Ford Jr. as well as former Congressman Harold Ford Sr.",Emmitt H. Ford,Emmitt H. Ford,1,1.0000,
5a86458b5542991e771815ec,What is the population of the city where the Akademisches Kunstmuseum is?,"370,000","300,000",0,0.0000,
5a8b036d55429971feec45fe,"Which is a record producer, Zach Bogosian or Daron Malakian?",Daron Malakian,Daron Vartan Malakian,0,0.8000,
5abd38285542993062266c19,Who passed away first Max Ophüls and Shirley Clarke ?,Max Ophüls,Max Ophüls,1,1.0000,
5abcd19c5542993a06baf971,The first edition of the Dungeons & Dragons Basic Set was written by a professor at what university?,"California State University, Fullerton",University of Southern California,0,0.5000,
5a89e98955429946c8d6ea0c,"While at the University of Michigan, Louis Smith played with what American jazz trumpeter, bandleader, and composer?",Thad Jones,Miles Dewey Davis III,0,0.0000,
5a7652785542992db9473760,"Which of the following is known for his work ""Good Bye Lenin!"" in 2003: Vladimir Danilevich or Wolfgang Becker?",Wolfgang Becker,Wolfgang Becker,1,1.0000,
5a7cdd6b55429909bec76858,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",Edward Sharpe and the Magnetic Zeros,Louis XIV,0,0.0000,
5a8efba955429918e830d173,Who was the narrator of the 26-episode series which featured the British national museum organization with branches at five locations in England?,David Attenborough,Michael Redgrave,0,0.0000,
5a900b575542995b44242099,"Which director, Christopher Guest or Elem Klimov, is known for writing, directing and starring in his movies?",Christopher Guest,Christopher Guest,1,1.0000,
5a8511185542992a431d1aca,Are Tímea Babos and Jack Sock tennis players?,yes,yes,1,1.0000,
5a8319b255429940e5e1a960,Who composed the theme music in 1989 of an animated television series which has the current arrangement by a person who  has scored or orchestrated music for more than 30 films and television shows?,Danny Elfman,Danny Elfman,1,1.0000,
5ab6f0c25542995eadef00ea,Are Buried Country and South of the Border both films turned into stage performances?,No,no,1,1.0000,
5adcf3e35542994ed6169c3a,Dean Mills Reservoir is on the slopes of the hill located in what town?,Bolton,Rivington Moor,0,0.0000,
5addffff5542992200553bdd,"How many Academy Awards did the film, in which Jimmy Bryant provided the singing voice for the character Tony, win ?",0,10,0,0.0000,
5ab3c270554299233954ff9e,"Midland F1 Racing was a racing team that, in 2007, competed under what name for sponsorship reasons?",Etihad Aldar Spyker F1 Team,Spyker F1,0,0.5714,
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",Wenling,Wenling,1,1.0000,
5adea61155429939a52fe922,What was the Canadian movie called in Italy that stared a professional American football defensive end of the National Football League along with Michael Ironside?,Il cacciatore di aquiloni,Anno 2053,0,0.0000,
5ade1eda55429975fa854e71,Are Alice Munro and Lillian Hellman both writers?,yes,yes,1,1.0000,
5ab9cfe655429970cfb8ebaf,Walt Disney World Quest: Magical Racing Tour includes the space-themed roller coaster that was opened on what date?,"January 15, 1975","January 15, 1975",1,1.0000,
5a7c6ed3554299683c1c6306,What region has the indigenous language that includes the word Catuaba?,South America,South America,1,1.0000,
5ae1cb04554299234fd042fd,What other things did  blind Arab philosopher who is also  Abd Allah ibn al-Fadl teacher do ,None of the context passages mention a blind Arab philosopher named Abd Allah ibn al-Fadl or describe such a person’s activities,"poet, and writer",0,0.0000,
5ab25004554299722f9b4cd7,Were both the Battle of Stones River and the Battle of the Ch'ongch'on River fought in the 19th century?,no,no,1,1.0000,
5ae765185542995703ce8c0f,"YouPorn was surpassed, in 2013, by competitor sites xHamster, Pornhub, LiveJasmin, and this website that is registered to the Polish company WGCZ Holding? ",XNXX,XVideos,0,0.0000,
5a7145d55542994082a3e73c,"Which person went into space at a later date, Sigmund Jähn or Christer Fuglesang?",Christer Fuglesang,Christer Fuglesang,1,1.0000,
5a82817555429954d2e2eb5a,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?",Naked Killer,"""Naked Killer""",1,1.0000,
5a8340fd55429954d2e2ec6b,Were Darby O'Gill and the Little People and Dangal only produced by Walt Disney Pictures?,no,no,1,1.0000,
5a8460d5554299123d8c2229,Have singers Yang Yo-seob and Kim Tae-yeon both appeared in group bands?,yes,yes,1,1.0000,
5ab207f65542993be8fa98b8,Edmund Robert Harris is the principal benefactor of a museum located where ?,"Preston, Lancashire, UK",Preston,0,0.5000,
5ae4ad3155429913cc2044cb,Do both Adventist World and Girls' Life have a headquarter or editor based in Maryland?,no,yes,0,0.0000,
5a8534305542997b5ce3ffc4,"Between the two operas, Mosè in Egitto and Lucrezia Borgia, which one has more acts?",Lucrezia Borgia,Mosè in Egitto,0,0.0000,
5a80b9e85542992bc0c4a7ed,"What is another name, in Swedish, for a seductive forest creature found in Scandinavian folklore?",skogsrå,Rå,0,0.0000,
5ae2120e5542997283cd23ad,Are Distortion Mirrors and OK Go both considered rock bands?,yes,yes,1,1.0000,
5ab97d0a5542996be202051e,Who was hung for assisting the attempted surrender of a defector from the American Continental Army to the British Army?,John André,John André,1,1.0000,
5a7385c45542992d56e7e359,"Who was born first, British novelist Doris Lessing or American writer Philip K. Dick?",Doris Lessing,Doris May Lessing,0,0.8000,
5aba74ad55429955dce3ee35,"Are Ural Federal University and California State Polytechnic University, Pomona both public universities?",yes,yes,1,1.0000,
5a76fda05542994aec3b71b0,Martin Flavin and Peter Benchley both did what occupation?,writer,novelist,0,0.0000,
5ae234385542992decbdcc59,in 1992 Spengler Cup all matches were played at the home arena of what professional Swiss ice hockey club ,HC Davos,HC Davos,1,1.0000,
5a821c95554299676cceb219,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979,1979,1,1.0000,
5ab29956554299194fa9342d,The 1989 Batman film was produced by Jon Peters and a man that is the CEO of what company?,Warner Bros.,Mandalay Entertainment,0,0.0000,
5a74fd6d5542993748c8977d,"What day of the week does the Korean cooking-variety program featuring the owner of ""Dear. bread"" air?",Friday,Mondays,0,0.0000,
5a8a265b5542992d82986ecc,"Between Frederick King Keller and Ian Schneider, which filmmaker had more diverse job experiences?",Frederick King Keller,Frederick King Keller,1,1.0000,
5adbe0df554299438c868cc0,"Which writer was ordained to priesthood, W. Somerset Maugham or Thomas Merton?",Thomas Merton,Thomas Merton,1,1.0000,
5a7345ed5542992359bc32ce,Which field of studies did Semyon Aranovich Gershgorin and Anatoly Maltsev work in?,mathematics,He was a mathematician,0,0.0000,
5a88651b55429938390d3f45,"Which play is set in one act, Bluebeard's Castle or Agrippina?",Bluebeard's Castle,Bluebeard's Castle,1,1.0000,
5a8c90db554299653c1aa0bf,Is the building located at 200 West Street taller than the one at 888 7th Avenue?,Yes,yes,1,1.0000,
5a8b91d25542995d1e6f13fc,What occupation have Carly Gullickson and Francesca Schiavone both held?,tennis player,professional tennis player.,0,0.8000,
5a8762205542996e4f3087b8,are Tinto Brass and Baltasar Kormákur both from the same country ?,no,no,1,1.0000,
5a81b92a5542995ce29dcc52,"Which college is located in the United States, University of Delaware of University of Debrecen?",University of Delaware,University of Delaware,1,1.0000,
5ae4d7fc5542990ba0bbb16f,Are both Stephen R. Donaldson and Michael Moorcock science fiction writers?,yes,yes,1,1.0000,
